MESS_DATUM;WEEK_DAY;LUFTTEMPERATUR1;LUFTTEMPERATUR2;LUFTTEMPERATUR3;REL_FEUCHTE1;REL_FEUCHTE2;REL_FEUCHTE3;WINDGESCHWINDIGKEIT1;WINDGESCHWINDIGKEIT2;WINDGESCHWINDIGKEIT3;WINDRICHTUNG1;WINDRICHTUNG2;WINDRICHTUNG3
2015-04-21;Y;7.733333;;;69.0;;;4.0666666;;;256.66666;;
2015-04-22;Y;6.233333;7.733333;;75.0;69.0;;4.1666665;4.0666666;;286.66666;256.66666;
2015-04-23;Y;4.733333;6.233333;7.733333;84.333336;75.0;69.0;2.1;4.1666665;4.0666666;173.33333;286.66666;256.66666
2015-04-24;Y;7.4666667;4.733333;6.233333;82.333336;84.333336;75.0;3.3;2.1;4.1666665;173.33333;173.33333;286.66666
2015-04-25;N;11.266666;7.4666667;4.733333;67.666664;82.333336;84.333336;4.766667;3.3;2.1;170.0;173.33333;173.33333
2015-04-26;N;15.033334;11.266666;7.4666667;71.0;67.666664;82.333336;2.9;4.766667;3.3;253.33333;170.0;173.33333
2015-04-27;Y;14.066667;15.033334;11.266666;78.0;71.0;67.666664;4.8;2.9;4.766667;136.66667;253.33333;170.0
2015-04-28;Y;6.7;14.066667;15.033334;88.0;78.0;71.0;3.6666667;4.8;2.9;316.66666;136.66667;253.33333
2015-04-29;Y;5.9;6.7;14.066667;82.0;88.0;78.0;2.6;3.6666667;4.8;223.33333;316.66666;136.66667
2015-04-30;Y;8.933333;5.9;6.7;62.333332;82.0;88.0;6.233333;2.6;3.6666667;153.33333;223.33333;316.66666
2015-05-01;Y;7.9333334;8.933333;5.9;88.666664;62.333332;82.0;2.7333333;6.233333;2.6;273.33334;153.33333;223.33333
2015-05-02;N;6.6;7.9333334;8.933333;82.333336;88.666664;62.333332;1.6333333;2.7333333;6.233333;266.66666;273.33334;153.33333
2015-05-03;N;9.266666;6.6;7.9333334;67.333336;82.333336;88.666664;4.633333;1.6333333;2.7333333;140.0;266.66666;273.33334
2015-05-04;Y;15.766666;9.266666;6.6;84.333336;67.333336;82.333336;3.3666666;4.633333;1.6333333;233.33333;140.0;266.66666
2015-05-05;Y;17.4;15.766666;9.266666;78.0;84.333336;67.333336;6.2;3.3666666;4.633333;146.66667;233.33333;140.0
2015-05-06;Y;15.1;17.4;15.766666;76.333336;78.0;84.333336;1.2666667;6.2;3.3666666;163.33333;146.66667;233.33333
2015-05-07;Y;13.0;15.1;17.4;64.333336;76.333336;78.0;4.0333333;1.2666667;6.2;220.0;163.33333;146.66667
2015-05-08;Y;10.5;13.0;15.1;74.0;64.333336;76.333336;3.0;4.0333333;1.2666667;150.0;220.0;163.33333
2015-05-09;N;13.066667;10.5;13.0;89.666664;74.0;64.333336;3.5333333;3.0;4.0333333;180.0;150.0;220.0
2015-05-10;N;13.366667;13.066667;10.5;70.666664;89.666664;74.0;5.9;3.5333333;3.0;263.33334;180.0;150.0
2015-05-11;Y;8.766666;13.366667;13.066667;77.666664;70.666664;89.666664;2.9;5.9;3.5333333;160.0;263.33334;180.0
2015-05-12;Y;14.633333;8.766666;13.366667;52.0;77.666664;70.666664;5.1666665;2.9;5.9;160.0;160.0;263.33334
2015-05-13;Y;12.433333;14.633333;8.766666;79.666664;52.0;77.666664;1.9333333;5.1666665;2.9;263.33334;160.0;160.0
2015-05-14;Y;9.733334;12.433333;14.633333;77.666664;79.666664;52.0;3.3666666;1.9333333;5.1666665;323.33334;263.33334;160.0
2015-05-15;Y;7.733333;9.733334;12.433333;75.666664;77.666664;79.666664;2.0666666;3.3666666;1.9333333;170.0;323.33334;263.33334
2015-05-16;N;10.0;7.733333;9.733334;74.0;75.666664;77.666664;2.8666666;2.0666666;3.3666666;190.0;170.0;323.33334
2015-05-17;N;9.966666;10.0;7.733333;66.666664;74.0;75.666664;4.9;2.8666666;2.0666666;300.0;190.0;170.0
2015-05-18;Y;11.366667;9.966666;10.0;62.0;66.666664;74.0;4.5333333;4.9;2.8666666;173.33333;300.0;190.0
2015-05-19;Y;17.533333;11.366667;9.966666;55.0;62.0;66.666664;5.6;4.5333333;4.9;220.0;173.33333;300.0
2015-05-20;Y;12.8;17.533333;11.366667;69.333336;55.0;62.0;1.9333333;5.6;4.5333333;196.66667;220.0;173.33333
2015-05-21;Y;11.066667;12.8;17.533333;71.0;69.333336;55.0;2.7;1.9333333;5.6;300.0;196.66667;220.0
2015-05-22;Y;10.4;11.066667;12.8;68.666664;71.0;69.333336;1.6666666;2.7;1.9333333;196.66667;300.0;196.66667
2015-05-23;N;9.9;10.4;11.066667;75.666664;68.666664;71.0;2.0;1.6666666;2.7;186.66667;196.66667;300.0
2015-05-24;N;12.533334;9.9;10.4;80.333336;75.666664;68.666664;3.1333334;2.0;1.6666666;246.66667;186.66667;196.66667
2015-05-25;Y;13.833333;12.533334;9.9;76.333336;80.333336;75.666664;3.2;3.1333334;2.0;170.0;246.66667;186.66667
2015-05-26;Y;11.066667;13.833333;12.533334;87.0;76.333336;80.333336;3.7;3.2;3.1333334;320.0;170.0;246.66667
2015-05-27;Y;9.333333;11.066667;13.833333;75.0;87.0;76.333336;4.266667;3.7;3.2;303.33334;320.0;170.0
2015-05-28;Y;11.833333;9.333333;11.066667;70.0;75.0;87.0;3.2;4.266667;3.7;190.0;303.33334;320.0
2015-05-29;Y;13.4;11.833333;9.333333;75.333336;70.0;75.0;1.5333333;3.2;4.266667;256.66666;190.0;303.33334
2015-05-30;N;11.933333;13.4;11.833333;77.0;75.333336;70.0;5.1666665;1.5333333;3.2;250.0;256.66666;190.0
2015-05-31;N;10.5;11.933333;13.4;65.666664;77.0;75.333336;3.6666667;5.1666665;1.5333333;166.66667;250.0;256.66666
2015-06-01;Y;17.966667;10.5;11.933333;66.333336;65.666664;77.0;4.1666665;3.6666667;5.1666665;196.66667;166.66667;250.0
2015-06-02;Y;15.266666;17.966667;10.5;83.0;66.333336;65.666664;4.4;4.1666665;3.6666667;210.0;196.66667;166.66667
2015-06-03;Y;20.933332;15.266666;17.966667;57.666668;83.0;66.333336;4.3333335;4.4;4.1666665;220.0;210.0;196.66667
2015-06-04;Y;15.266666;20.933332;15.266666;62.0;57.666668;83.0;2.2666667;4.3333335;4.4;43.333332;220.0;210.0
2015-06-05;Y;17.166666;15.266666;20.933332;56.0;62.0;57.666668;5.1;2.2666667;4.3333335;126.666664;43.333332;220.0
2015-06-06;N;21.233334;17.166666;15.266666;49.333332;56.0;62.0;4.733333;5.1;2.2666667;160.0;126.666664;43.333332
2015-06-07;N;18.033333;21.233334;17.166666;55.333332;49.333332;56.0;3.6;4.733333;5.1;23.333334;160.0;126.666664
2015-06-08;Y;15.133333;18.033333;21.233334;72.0;55.333332;49.333332;2.5;3.6;4.733333;126.666664;23.333334;160.0
2015-06-09;Y;10.366667;15.133333;18.033333;94.0;72.0;55.333332;4.1;2.5;3.6;130.0;126.666664;23.333334
2015-06-10;Y;13.5;10.366667;15.133333;75.333336;94.0;72.0;3.5;4.1;2.5;56.666668;130.0;126.666664
2015-06-11;Y;15.2;13.5;10.366667;74.666664;75.333336;94.0;1.3;3.5;4.1;143.33333;56.666668;130.0
2015-06-12;Y;15.733334;15.2;13.5;86.666664;74.666664;75.333336;3.2;1.3;3.5;120.0;143.33333;56.666668
2015-06-13;N;20.666666;15.733334;15.2;78.666664;86.666664;74.666664;2.5333333;3.2;1.3;156.66667;120.0;143.33333
2015-06-14;N;19.466667;20.666666;15.733334;78.333336;78.666664;86.666664;2.7666667;2.5333333;3.2;226.66667;156.66667;120.0
2015-06-15;Y;15.3;19.466667;20.666666;82.666664;78.333336;78.666664;3.3666666;2.7666667;2.5333333;126.666664;226.66667;156.66667
2015-06-16;Y;13.3;15.3;19.466667;62.0;82.666664;78.333336;1.1666666;3.3666666;2.7666667;286.66666;126.666664;226.66667
2015-06-17;Y;12.8;13.3;15.3;63.333332;62.0;82.666664;1.3;1.1666666;3.3666666;320.0;286.66666;126.666664
2015-06-18;Y;14.5;12.8;13.3;77.0;63.333332;62.0;2.9666667;1.3;1.1666666;196.66667;320.0;286.66666
2015-06-19;Y;11.066667;14.5;12.8;82.666664;77.0;63.333332;3.7333333;2.9666667;1.3;283.33334;196.66667;320.0
2015-06-20;N;11.1;11.066667;14.5;86.0;82.666664;77.0;4.0333333;3.7333333;2.9666667;283.33334;283.33334;196.66667
2015-06-21;N;12.466666;11.1;11.066667;81.0;86.0;82.666664;2.9;4.0333333;3.7333333;290.0;283.33334;283.33334
2015-06-22;Y;16.133333;12.466666;11.1;73.0;81.0;86.0;4.133333;2.9;4.0333333;250.0;290.0;283.33334
2015-06-23;Y;11.4;16.133333;12.466666;88.333336;73.0;81.0;5.3;4.133333;2.9;250.0;250.0;290.0
2015-06-24;Y;12.233334;11.4;16.133333;89.666664;88.333336;73.0;4.133333;5.3;4.133333;256.66666;250.0;250.0
2015-06-25;Y;13.766666;12.233334;11.4;75.666664;89.666664;88.333336;3.3;4.133333;5.3;176.66667;256.66666;250.0
2015-06-26;Y;15.8;13.766666;12.233334;75.333336;75.666664;89.666664;3.8;3.3;4.133333;173.33333;176.66667;256.66666
2015-06-27;N;17.866667;15.8;13.766666;83.333336;75.333336;75.666664;3.0666666;3.8;3.3;173.33333;173.33333;176.66667
2015-06-28;N;14.366667;17.866667;15.8;76.333336;83.333336;75.333336;4.6;3.0666666;3.8;296.66666;173.33333;173.33333
2015-06-29;Y;15.033334;14.366667;17.866667;80.666664;76.333336;83.333336;3.1;4.6;3.0666666;163.33333;296.66666;173.33333
2015-06-30;Y;18.566668;15.033334;14.366667;74.666664;80.666664;76.333336;2.2666667;3.1;4.6;256.66666;163.33333;296.66666
2015-07-01;Y;18.466667;18.566668;15.033334;71.0;74.666664;80.666664;1.5333333;2.2666667;3.1;66.666664;256.66666;163.33333
2015-07-02;Y;21.566668;18.466667;18.566668;57.666668;71.0;74.666664;4.3333335;1.5333333;2.2666667;120.0;66.666664;256.66666
2015-07-03;Y;23.6;21.566668;18.466667;50.666668;57.666668;71.0;5.9666667;4.3333335;1.5333333;146.66667;120.0;66.666664
2015-07-04;N;24.566668;23.6;21.566668;56.333332;50.666668;57.666668;3.6;5.9666667;4.3333335;163.33333;146.66667;120.0
2015-07-05;N;26.466667;24.566668;23.6;58.0;56.333332;50.666668;3.7;3.6;5.9666667;156.66667;163.33333;146.66667
2015-07-06;Y;20.7;26.466667;24.566668;85.666664;58.0;56.333332;4.766667;3.7;3.6;256.66666;156.66667;163.33333
2015-07-07;Y;19.366667;20.7;26.466667;68.333336;85.666664;58.0;2.4;4.766667;3.7;166.66667;256.66666;156.66667
2015-07-08;Y;20.433332;19.366667;20.7;82.333336;68.333336;85.666664;5.266667;2.4;4.766667;243.33333;166.66667;256.66666
2015-07-09;Y;17.166666;20.433332;19.366667;68.333336;82.333336;68.333336;5.6666665;5.266667;2.4;233.33333;243.33333;166.66667
2015-07-10;Y;12.666667;17.166666;20.433332;60.333332;68.333336;82.333336;5.733333;5.6666665;5.266667;280.0;233.33333;243.33333
2015-07-11;N;13.166667;12.666667;17.166666;71.0;60.333332;68.333336;3.1;5.733333;5.6666665;183.33333;280.0;233.33333
2015-07-12;N;16.0;13.166667;12.666667;71.0;71.0;60.333332;3.7666667;3.1;5.733333;170.0;183.33333;280.0
2015-07-13;Y;16.166666;16.0;13.166667;85.666664;71.0;71.0;4.4;3.7666667;3.1;276.66666;170.0;183.33333
2015-07-14;Y;17.4;16.166666;16.0;91.333336;85.666664;71.0;2.8;4.4;3.7666667;283.33334;276.66666;170.0
2015-07-15;Y;17.933332;17.4;16.166666;81.666664;91.333336;85.666664;4.0666666;2.8;4.4;296.66666;283.33334;276.66666
2015-07-16;Y;19.333334;17.933332;17.4;76.0;81.666664;91.333336;3.6333334;4.0666666;2.8;176.66667;296.66666;283.33334
2015-07-17;Y;21.833334;19.333334;17.933332;66.666664;76.0;81.666664;2.6333334;3.6333334;4.0666666;160.0;176.66667;296.66666
2015-07-18;N;26.133333;21.833334;19.333334;52.666668;66.666664;76.0;5.1;2.6333334;3.6333334;206.66667;160.0;176.66667
2015-07-19;N;21.1;26.133333;21.833334;82.333336;52.666668;66.666664;2.5333333;5.1;2.6333334;126.666664;206.66667;160.0
2015-07-20;Y;19.0;21.1;26.133333;71.333336;82.333336;52.666668;3.1666667;2.5333333;5.1;266.66666;126.666664;206.66667
2015-07-21;Y;23.633333;19.0;21.1;76.0;71.333336;82.333336;3.9;3.1666667;2.5333333;243.33333;266.66666;126.666664
2015-07-22;Y;22.4;23.633333;19.0;70.333336;76.0;71.333336;1.3666667;3.9;3.1666667;186.66667;243.33333;266.66666
2015-07-23;Y;19.0;22.4;23.633333;83.666664;70.333336;76.0;3.5666666;1.3666667;3.9;313.33334;186.66667;243.33333
2015-07-24;Y;19.966667;19.0;22.4;73.0;83.666664;70.333336;1.8;3.5666666;1.3666667;53.333332;313.33334;186.66667
2015-07-25;N;20.9;19.966667;19.0;79.0;73.0;83.666664;5.4666667;1.8;3.5666666;200.0;53.333332;313.33334
2015-07-26;N;15.3;20.9;19.966667;58.333332;79.0;73.0;7.3;5.4666667;1.8;263.33334;200.0;53.333332
2015-07-27;Y;17.333334;15.3;20.9;59.666668;58.333332;79.0;3.5666666;7.3;5.4666667;190.0;263.33334;200.0
2015-07-28;Y;17.933332;17.333334;15.3;68.0;59.666668;58.333332;5.366667;3.5666666;7.3;243.33333;190.0;263.33334
2015-07-29;Y;16.966667;17.933332;17.333334;56.0;68.0;59.666668;5.1;5.366667;3.5666666;233.33333;243.33333;190.0
2015-07-30;Y;15.4;16.966667;17.933332;54.0;56.0;68.0;6.4333334;5.1;5.366667;246.66667;233.33333;243.33333
2015-07-31;Y;13.666667;15.4;16.966667;66.333336;54.0;56.0;3.6333334;6.4333334;5.1;283.33334;246.66667;233.33333
2015-08-01;N;12.866667;13.666667;15.4;73.0;66.333336;54.0;2.1666667;3.6333334;6.4333334;116.666664;283.33334;246.66667
2015-08-02;N;19.0;12.866667;13.666667;65.666664;73.0;66.333336;1.6333333;2.1666667;3.6333334;206.66667;116.666664;283.33334
2015-08-03;Y;19.266666;19.0;12.866667;68.666664;65.666664;73.0;2.4;1.6333333;2.1666667;176.66667;206.66667;116.666664
2015-08-04;Y;22.166666;19.266666;19.0;62.0;68.666664;65.666664;3.4333334;2.4;1.6333333;150.0;176.66667;206.66667
2015-08-05;Y;18.833334;22.166666;19.266666;82.333336;62.0;68.666664;3.5;3.4333334;2.4;293.33334;150.0;176.66667
2015-08-06;Y;22.266666;18.833334;22.166666;67.666664;82.333336;62.0;3.2666667;3.5;3.4333334;156.66667;293.33334;150.0
2015-08-07;Y;24.466667;22.266666;18.833334;56.333332;67.666664;82.333336;3.1666667;3.2666667;3.5;150.0;156.66667;293.33334
2015-08-08;N;26.966667;24.466667;22.266666;46.666668;56.333332;67.666664;3.2;3.1666667;3.2666667;160.0;150.0;156.66667
2015-08-09;N;19.933332;26.966667;24.466667;72.333336;46.666668;56.333332;2.6666667;3.2;3.1666667;346.66666;160.0;150.0
2015-08-10;Y;22.433332;19.933332;26.966667;75.0;72.333336;46.666668;2.3;2.6666667;3.2;43.333332;346.66666;160.0
2015-08-11;Y;23.766666;22.433332;19.933332;60.333332;75.0;72.333336;3.8666666;2.3;2.6666667;203.33333;43.333332;346.66666
2015-08-12;Y;20.6;23.766666;22.433332;82.0;60.333332;75.0;2.1333334;3.8666666;2.3;300.0;203.33333;43.333332
2015-08-13;Y;21.233334;20.6;23.766666;79.0;82.0;60.333332;3.2666667;2.1333334;3.8666666;43.333332;300.0;203.33333
2015-08-14;Y;23.166666;21.233334;20.6;64.0;79.0;82.0;4.8333335;3.2666667;2.1333334;90.0;43.333332;300.0
2015-08-15;N;23.066668;23.166666;21.233334;67.0;64.0;79.0;3.5;4.8333335;3.2666667;193.33333;90.0;43.333332
2015-08-16;N;19.366667;23.066668;23.166666;92.666664;67.0;64.0;1.3333334;3.5;4.8333335;290.0;193.33333;90.0
2015-08-17;Y;19.966667;19.366667;23.066668;93.333336;92.666664;67.0;1.2;1.3333334;3.5;123.333336;290.0;193.33333
2015-08-18;Y;15.333333;19.966667;19.366667;94.666664;93.333336;92.666664;3.2333333;1.2;1.3333334;273.33334;123.333336;290.0
2015-08-19;Y;15.533334;15.333333;19.966667;95.0;94.666664;93.333336;2.9666667;3.2333333;1.2;310.0;273.33334;123.333336
2015-08-20;Y;15.333333;15.533334;15.333333;92.333336;95.0;94.666664;1.4;2.9666667;3.2333333;56.666668;310.0;273.33334
2015-08-21;Y;13.033334;15.333333;15.533334;87.666664;92.333336;95.0;2.5;1.4;2.9666667;170.0;56.666668;310.0
2015-08-22;N;13.233334;13.033334;15.333333;80.333336;87.666664;92.333336;2.1666667;2.5;1.4;163.33333;170.0;56.666668
2015-08-23;N;12.9;13.233334;13.033334;80.666664;80.333336;87.666664;2.1;2.1666667;2.5;150.0;163.33333;170.0
2015-08-24;Y;17.1;12.9;13.233334;91.0;80.666664;80.333336;5.5666666;2.1;2.1666667;156.66667;150.0;163.33333
2015-08-25;Y;16.266666;17.1;12.9;83.333336;91.0;80.666664;4.6666665;5.5666666;2.1;210.0;156.66667;150.0
2015-08-26;Y;14.633333;16.266666;17.1;78.333336;83.333336;91.0;4.6;4.6666665;5.5666666;166.66667;210.0;156.66667
2015-08-27;Y;18.0;14.633333;16.266666;59.666668;78.333336;83.333336;5.8333335;4.6;4.6666665;150.0;166.66667;210.0
2015-08-28;Y;19.6;18.0;14.633333;82.666664;59.666668;78.333336;3.5666666;5.8333335;4.6;170.0;150.0;166.66667
2015-08-29;N;16.066668;19.6;18.0;97.0;82.666664;59.666668;1.3;3.5666666;5.8333335;156.66667;170.0;150.0
2015-08-30;N;19.166666;16.066668;19.6;84.666664;97.0;82.666664;1.8666667;1.3;3.5666666;136.66667;156.66667;170.0
2015-08-31;Y;21.6;19.166666;16.066668;78.666664;84.666664;97.0;3.8666666;1.8666667;1.3;170.0;136.66667;156.66667
2015-09-01;Y;21.566668;21.6;19.166666;79.0;78.666664;84.666664;2.4333334;3.8666666;1.8666667;216.66667;170.0;136.66667
2015-09-02;Y;14.766666;21.566668;21.6;83.666664;79.0;78.666664;3.1;2.4333334;3.8666666;283.33334;216.66667;170.0
2015-09-03;Y;15.266666;14.766666;21.566668;76.333336;83.666664;79.0;3.7333333;3.1;2.4333334;133.33333;283.33334;216.66667
2015-09-04;Y;12.166667;15.266666;14.766666;99.0;76.333336;83.666664;2.2;3.7333333;3.1;186.66667;133.33333;283.33334
2015-09-05;N;12.8;12.166667;15.266666;68.0;99.0;76.333336;5.2;2.2;3.7333333;216.66667;186.66667;133.33333
2015-09-06;N;11.4;12.8;12.166667;74.333336;68.0;99.0;7.9666667;5.2;2.2;250.0;216.66667;186.66667
2015-09-07;Y;11.3;11.4;12.8;84.333336;74.333336;68.0;4.7;7.9666667;5.2;276.66666;250.0;216.66667
2015-09-08;Y;8.966666;11.3;11.4;90.0;84.333336;74.333336;2.2666667;4.7;7.9666667;270.0;276.66666;250.0
2015-09-09;Y;10.066667;8.966666;11.3;87.333336;90.0;84.333336;1.8;2.2666667;4.7;133.33333;270.0;276.66666
2015-09-10;Y;9.633333;10.066667;8.966666;92.333336;87.333336;90.0;1.3;1.8;2.2666667;136.66667;133.33333;270.0
2015-09-11;Y;8.866667;9.633333;10.066667;98.333336;92.333336;87.333336;1.7333333;1.3;1.8;146.66667;136.66667;133.33333
2015-09-12;N;13.6;8.866667;9.633333;88.0;98.333336;92.333336;6.133333;1.7333333;1.3;143.33333;146.66667;136.66667
2015-09-13;N;16.066668;13.6;8.866667;78.666664;88.0;98.333336;5.9333334;6.133333;1.7333333;146.66667;143.33333;146.66667
2015-09-14;Y;17.9;16.066668;13.6;69.666664;78.666664;88.0;7.3;5.9333334;6.133333;160.0;146.66667;143.33333
2015-09-15;Y;14.0;17.9;16.066668;87.333336;69.666664;78.666664;4.3;7.3;5.9333334;170.0;160.0;146.66667
2015-09-16;Y;13.966666;14.0;17.9;81.0;87.333336;69.666664;4.733333;4.3;7.3;133.33333;170.0;160.0
2015-09-17;Y;18.033333;13.966666;14.0;78.666664;81.0;87.333336;3.2333333;4.733333;4.3;193.33333;133.33333;170.0
2015-09-18;Y;14.566667;18.033333;13.966666;77.0;78.666664;81.0;4.4;3.2333333;4.733333;226.66667;193.33333;133.33333
2015-09-19;N;13.1;14.566667;18.033333;90.666664;77.0;78.666664;2.5666666;4.4;3.2333333;166.66667;226.66667;193.33333
2015-09-20;N;12.8;13.1;14.566667;89.0;90.666664;77.0;3.3666666;2.5666666;4.4;296.66666;166.66667;226.66667
2015-09-21;Y;11.633333;12.8;13.1;86.666664;89.0;90.666664;3.1666667;3.3666666;2.5666666;260.0;296.66666;166.66667
2015-09-22;Y;10.933333;11.633333;12.8;82.666664;86.666664;89.0;5.0666666;3.1666667;3.3666666;143.33333;260.0;296.66666
2015-09-23;Y;13.0;10.933333;11.633333;95.0;82.666664;86.666664;2.4666667;5.0666666;3.1666667;183.33333;143.33333;260.0
2015-09-24;Y;8.5;13.0;10.933333;98.666664;95.0;82.666664;3.2333333;2.4666667;5.0666666;180.0;183.33333;143.33333
2015-09-25;Y;8.4;8.5;13.0;94.333336;98.666664;95.0;3.1333334;3.2333333;2.4666667;180.0;180.0;183.33333
2015-09-26;N;12.233334;8.4;8.5;84.666664;94.333336;98.666664;1.8;3.1333334;3.2333333;326.66666;180.0;180.0
2015-09-27;N;8.4;12.233334;8.4;92.666664;84.666664;94.333336;1.3333334;1.8;3.1333334;303.33334;326.66666;180.0
2015-09-28;Y;5.766667;8.4;12.233334;95.333336;92.666664;84.666664;1.3;1.3333334;1.8;323.33334;303.33334;326.66666
2015-09-29;Y;4.233333;5.766667;8.4;96.666664;95.333336;92.666664;1.3666667;1.3;1.3333334;76.666664;323.33334;303.33334
2015-09-30;Y;3.7666667;4.233333;5.766667;97.0;96.666664;95.333336;2.3666666;1.3666667;1.3;106.666664;76.666664;323.33334
2015-10-01;Y;2.1333334;3.7666667;4.233333;94.333336;97.0;96.666664;2.8;2.3666666;1.3666667;163.33333;106.666664;76.666664
2015-10-02;Y;3.4666667;2.1333334;3.7666667;91.0;94.333336;97.0;3.2666667;2.8;2.3666666;160.0;163.33333;106.666664
2015-10-03;N;9.0;3.4666667;2.1333334;83.333336;91.0;94.333336;4.9666667;3.2666667;2.8;123.333336;160.0;163.33333
2015-10-04;N;10.1;9.0;3.4666667;92.333336;83.333336;91.0;3.5;4.9666667;3.2666667;180.0;123.333336;160.0
2015-10-05;Y;9.7;10.1;9.0;97.0;92.333336;83.333336;1.9333333;3.5;4.9666667;176.66667;180.0;123.333336
2015-10-06;Y;12.733334;9.7;10.1;87.666664;97.0;92.333336;5.366667;1.9333333;3.5;126.666664;176.66667;180.0
2015-10-07;Y;14.366667;12.733334;9.7;95.333336;87.666664;97.0;2.9666667;5.366667;1.9333333;136.66667;126.666664;176.66667
2015-10-08;Y;13.866667;14.366667;12.733334;96.333336;95.333336;87.666664;3.6333334;2.9666667;5.366667;303.33334;136.66667;126.666664
2015-10-09;Y;8.7;13.866667;14.366667;96.0;96.333336;95.333336;2.5666666;3.6333334;2.9666667;63.333332;303.33334;136.66667
2015-10-10;N;4.9333334;8.7;13.866667;86.666664;96.0;96.333336;2.4666667;2.5666666;3.6333334;43.333332;63.333332;303.33334
2015-10-11;N;1.4333333;4.9333334;8.7;72.333336;86.666664;96.0;2.9666667;2.4666667;2.5666666;53.333332;43.333332;63.333332
2015-10-12;Y;-2.1333334;1.4333333;4.9333334;92.0;72.333336;86.666664;2.1333334;2.9666667;2.4666667;40.0;53.333332;43.333332
2015-10-13;Y;3.3;-2.1333334;1.4333333;81.666664;92.0;72.333336;4.1;2.1333334;2.9666667;83.333336;40.0;53.333332
2015-10-14;Y;2.5;3.3;-2.1333334;98.333336;81.666664;92.0;4.133333;4.1;2.1333334;56.666668;83.333336;40.0
2015-10-15;Y;4.1;2.5;3.3;98.333336;98.333336;81.666664;0.76666665;4.133333;4.1;320.0;56.666668;83.333336
2015-10-16;Y;7.4333334;4.1;2.5;96.333336;98.333336;98.333336;2.6333334;0.76666665;4.133333;240.0;320.0;56.666668
2015-10-17;N;7.0666666;7.4333334;4.1;98.666664;96.333336;98.333336;1.3333334;2.6333334;0.76666665;193.33333;240.0;320.0
2015-10-18;N;7.5;7.0666666;7.4333334;96.666664;98.666664;96.333336;1.1666666;1.3333334;2.6333334;283.33334;193.33333;240.0
2015-10-19;Y;6.9666667;7.5;7.0666666;97.0;96.666664;98.666664;0.9;1.1666666;1.3333334;223.33333;283.33334;193.33333
2015-10-20;Y;5.133333;6.9666667;7.5;99.0;97.0;96.666664;1.8;0.9;1.1666666;196.66667;223.33333;283.33334
2015-10-21;Y;8.466666;5.133333;6.9666667;92.666664;99.0;97.0;3.7666667;1.8;0.9;283.33334;196.66667;223.33333
2015-10-22;Y;6.6;8.466666;5.133333;85.666664;92.666664;99.0;3.3666666;3.7666667;1.8;200.0;283.33334;196.66667
2015-10-23;Y;10.266666;6.6;8.466666;85.0;85.666664;92.666664;4.5333333;3.3666666;3.7666667;270.0;200.0;283.33334
2015-10-24;N;3.7333333;10.266666;6.6;100.0;85.0;85.666664;2.6333334;4.5333333;3.3666666;153.33333;270.0;200.0
2015-10-25;N;6.2;3.7333333;10.266666;98.333336;100.0;85.0;2.5666666;2.6333334;4.5333333;243.33333;153.33333;270.0
2015-10-26;Y;7.133333;6.2;3.7333333;99.0;98.333336;100.0;2.7333333;2.5666666;2.6333334;113.333336;243.33333;153.33333
2015-10-27;Y;7.6666665;7.133333;6.2;88.0;99.0;98.333336;5.2;2.7333333;2.5666666;136.66667;113.333336;243.33333
2015-10-28;Y;6.8333335;7.6666665;7.133333;86.0;88.0;99.0;4.9;5.2;2.7333333;130.0;136.66667;113.333336
2015-10-29;Y;2.5666666;6.8333335;7.6666665;99.333336;86.0;88.0;1.6666666;4.9;5.2;183.33333;130.0;136.66667
2015-10-30;Y;9.1;2.5666666;6.8333335;93.666664;99.333336;86.0;1.3333334;1.6666666;4.9;93.333336;183.33333;130.0
2015-10-31;N;7.5333333;9.1;2.5666666;89.0;93.666664;99.333336;4.5666666;1.3333334;1.6666666;133.33333;93.333336;183.33333
2015-11-01;N;9.266666;7.5333333;9.1;72.333336;89.0;93.666664;8.366667;4.5666666;1.3333334;153.33333;133.33333;93.333336
2015-11-02;Y;5.0666666;9.266666;7.5333333;68.333336;72.333336;89.0;5.1666665;8.366667;4.5666666;146.66667;153.33333;133.33333
2015-11-03;Y;3.7666667;5.0666666;9.266666;80.0;68.333336;72.333336;5.4333334;5.1666665;8.366667;150.0;146.66667;153.33333
2015-11-04;Y;2.7666667;3.7666667;5.0666666;89.0;80.0;68.333336;4.266667;5.4333334;5.1666665;173.33333;150.0;146.66667
2015-11-05;Y;7.0;2.7666667;3.7666667;92.666664;89.0;80.0;3.1333334;4.266667;5.4333334;180.0;173.33333;150.0
2015-11-06;Y;7.9333334;7.0;2.7666667;92.0;92.666664;89.0;4.7;3.1333334;4.266667;170.0;180.0;173.33333
2015-11-07;N;11.3;7.9333334;7.0;98.666664;92.0;92.666664;4.3;4.7;3.1333334;240.0;170.0;180.0
2015-11-08;N;16.266666;11.3;7.9333334;72.333336;98.666664;92.0;5.3333335;4.3;4.7;296.66666;240.0;170.0
2015-11-09;Y;15.066667;16.266666;11.3;82.333336;72.333336;98.666664;6.2;5.3333335;4.3;243.33333;296.66666;240.0
2015-11-10;Y;15.566667;15.066667;16.266666;65.333336;82.333336;72.333336;8.366667;6.2;5.3333335;260.0;243.33333;296.66666
