Datum Zeit; Dresden-Nord CO
; mg/m3
30-12-14; n. def.
29-12-14; n. def.
28-12-14; n. def.
27-12-14; n. def.
26-12-14; n. def.
25-12-14; n. def.
24-12-14; n. def.
23-12-14; n. def.
22-12-14; n. def.
21-12-14; n. def.
20-12-14; n. def.
19-12-14; n. def.
18-12-14; n. def.
17-12-14; n. def.
16-12-14; n. def.
15-12-14; n. def.
14-12-14; n. def.
13-12-14; n. def.
12-12-14; n. def.
11-12-14; n. def.
10-12-14; n. def.
09-12-14; n. def.
08-12-14; n. def.
07-12-14; n. def.
06-12-14; n. def.
05-12-14; n. def.
04-12-14; n. def.
03-12-14; n. def.
02-12-14; n. def.
01-12-14; n. def.
30-11-14; n. def.
29-11-14; n. def.
28-11-14; n. def.
27-11-14; n. def.
26-11-14; n. def.
25-11-14; n. def.
24-11-14; n. def.
23-11-14; n. def.
22-11-14; n. def.
21-11-14; n. def.
20-11-14; n. def.
19-11-14; n. def.
18-11-14; n. def.
17-11-14; n. def.
16-11-14; n. def.
15-11-14; n. def.
14-11-14; n. def.
13-11-14; n. def.
12-11-14; n. def.
11-11-14; n. def.
10-11-14; n. def.
09-11-14; n. def.
08-11-14; n. def.
07-11-14; n. def.
06-11-14; n. def.
05-11-14; n. def.
04-11-14; n. def.
03-11-14; n. def.
02-11-14; n. def.
01-11-14; n. def.
31-10-14; n. def.
30-10-14; n. def.
29-10-14; n. def.
28-10-14; n. def.
27-10-14; n. def.
26-10-14; n. def.
25-10-14; n. def.
24-10-14; n. def.
23-10-14; n. def.
22-10-14; n. def.
21-10-14; n. def.
20-10-14; n. def.
19-10-14; n. def.
18-10-14; n. def.
17-10-14; n. def.
16-10-14; n. def.
15-10-14; n. def.
14-10-14; n. def.
13-10-14; n. def.
12-10-14; n. def.
11-10-14; n. def.
10-10-14; n. def.
09-10-14; n. def.
08-10-14; n. def.
07-10-14; n. def.
06-10-14; n. def.
05-10-14; n. def.
04-10-14; n. def.
03-10-14; n. def.
02-10-14; n. def.
01-10-14; n. def.
30-09-14; n. def.
29-09-14; n. def.
28-09-14; n. def.
27-09-14; n. def.
26-09-14; n. def.
25-09-14; n. def.
24-09-14; n. def.
23-09-14; n. def.
22-09-14; n. def.
21-09-14; n. def.
20-09-14; n. def.
19-09-14; n. def.
18-09-14; n. def.
17-09-14; n. def.
16-09-14; n. def.
15-09-14; n. def.
14-09-14; n. def.
13-09-14; n. def.
12-09-14; n. def.
11-09-14; n. def.
10-09-14; n. def.
09-09-14; n. def.
08-09-14; n. def.
07-09-14; n. def.
06-09-14; n. def.
05-09-14; n. def.
04-09-14; n. def.
03-09-14; n. def.
02-09-14; n. def.
01-09-14; n. def.
31-08-14; n. def.
30-08-14; n. def.
29-08-14; n. def.
28-08-14; n. def.
27-08-14; n. def.
26-08-14; n. def.
25-08-14; n. def.
24-08-14; n. def.
23-08-14; n. def.
22-08-14; n. def.
21-08-14; n. def.
20-08-14; n. def.
19-08-14; n. def.
18-08-14; n. def.
17-08-14; n. def.
16-08-14; n. def.
15-08-14; n. def.
14-08-14; n. def.
13-08-14; n. def.
12-08-14; n. def.
11-08-14; n. def.
10-08-14; n. def.
09-08-14; n. def.
08-08-14; n. def.
07-08-14; n. def.
06-08-14; n. def.
05-08-14; n. def.
04-08-14; n. def.
03-08-14; n. def.
02-08-14; n. def.
01-08-14; n. def.
31-07-14; n. def.
30-07-14; n. def.
29-07-14; n. def.
28-07-14; n. def.
27-07-14; n. def.
26-07-14; n. def.
25-07-14; n. def.
24-07-14; n. def.
23-07-14; n. def.
22-07-14; n. def.
21-07-14; n. def.
20-07-14; n. def.
19-07-14; n. def.
18-07-14; n. def.
17-07-14; n. def.
16-07-14; n. def.
15-07-14; n. def.
14-07-14; n. def.
13-07-14; n. def.
12-07-14; n. def.
11-07-14; n. def.
10-07-14; n. def.
09-07-14; n. def.
08-07-14; n. def.
07-07-14; n. def.
06-07-14; n. def.
05-07-14; n. def.
04-07-14; n. def.
03-07-14; n. def.
02-07-14; n. def.
01-07-14; n. def.
30-06-14; n. def.
29-06-14; n. def.
28-06-14; n. def.
27-06-14; n. def.
26-06-14; n. def.
25-06-14; n. def.
24-06-14; n. def.
23-06-14; n. def.
22-06-14; n. def.
21-06-14; n. def.
20-06-14; n. def.
19-06-14; n. def.
18-06-14; n. def.
17-06-14; n. def.
16-06-14; n. def.
15-06-14; n. def.
14-06-14; n. def.
13-06-14; n. def.
12-06-14; n. def.
11-06-14; n. def.
10-06-14; n. def.
09-06-14; n. def.
08-06-14; n. def.
07-06-14; n. def.
06-06-14; n. def.
05-06-14; n. def.
04-06-14; n. def.
03-06-14; n. def.
02-06-14; n. def.
01-06-14; n. def.
31-05-14; n. def.
30-05-14; n. def.
29-05-14; n. def.
28-05-14; n. def.
27-05-14; n. def.
26-05-14; n. def.
25-05-14; n. def.
24-05-14; n. def.
23-05-14; n. def.
22-05-14; n. def.
21-05-14; n. def.
20-05-14; n. def.
19-05-14; n. def.
18-05-14; n. def.
17-05-14; n. def.
16-05-14; n. def.
15-05-14; n. def.
14-05-14; n. def.
13-05-14; n. def.
12-05-14; n. def.
11-05-14; n. def.
10-05-14; n. def.
09-05-14; n. def.
08-05-14; n. def.
07-05-14; n. def.
06-05-14; n. def.
05-05-14; n. def.
04-05-14; n. def.
03-05-14; n. def.
02-05-14; n. def.
01-05-14; n. def.
30-04-14; n. def.
29-04-14; n. def.
28-04-14; n. def.
27-04-14; n. def.
26-04-14; n. def.
25-04-14; n. def.
24-04-14; n. def.
23-04-14; n. def.
22-04-14; n. def.
21-04-14; n. def.
20-04-14; n. def.
19-04-14; n. def.
18-04-14; n. def.
17-04-14; n. def.
16-04-14; n. def.
15-04-14; n. def.
14-04-14; n. def.
13-04-14; n. def.
12-04-14; n. def.
11-04-14; n. def.
10-04-14; n. def.
09-04-14; n. def.
08-04-14; n. def.
07-04-14; n. def.
06-04-14; n. def.
05-04-14; n. def.
04-04-14; n. def.
03-04-14; n. def.
02-04-14; n. def.
01-04-14; n. def.
31-03-14; n. def.
30-03-14; n. def.
29-03-14; n. def.
28-03-14; n. def.
27-03-14; n. def.
26-03-14; n. def.
25-03-14; n. def.
24-03-14; n. def.
23-03-14; n. def.
22-03-14; n. def.
21-03-14; n. def.
20-03-14; n. def.
19-03-14; n. def.
18-03-14; n. def.
17-03-14; n. def.
16-03-14; n. def.
15-03-14; n. def.
14-03-14; n. def.
13-03-14; n. def.
12-03-14; n. def.
11-03-14; n. def.
10-03-14; n. def.
09-03-14; n. def.
08-03-14; n. def.
07-03-14; n. def.
06-03-14; n. def.
05-03-14; n. def.
04-03-14; n. def.
03-03-14; n. def.
02-03-14; n. def.
01-03-14; n. def.
28-02-14; n. def.
27-02-14; n. def.
26-02-14; n. def.
25-02-14; n. def.
24-02-14; n. def.
23-02-14; n. def.
22-02-14; n. def.
21-02-14; n. def.
20-02-14; n. def.
19-02-14; n. def.
18-02-14; n. def.
17-02-14; n. def.
16-02-14; n. def.
15-02-14; n. def.
14-02-14; n. def.
13-02-14; n. def.
12-02-14; n. def.
11-02-14; n. def.
10-02-14; n. def.
09-02-14; n. def.
08-02-14; n. def.
07-02-14; n. def.
06-02-14; n. def.
05-02-14; n. def.
04-02-14; n. def.
03-02-14; n. def.
02-02-14; n. def.
01-02-14; n. def.
31-01-14; n. def.
30-01-14; n. def.
29-01-14; n. def.
28-01-14; n. def.
27-01-14; n. def.
26-01-14; n. def.
25-01-14; n. def.
24-01-14; n. def.
23-01-14; n. def.
22-01-14; n. def.
21-01-14; n. def.
20-01-14; n. def.
19-01-14; n. def.
18-01-14; n. def.
17-01-14; n. def.
16-01-14; n. def.
15-01-14; n. def.
14-01-14; n. def.
13-01-14; n. def.
12-01-14; n. def.
11-01-14; n. def.
10-01-14; n. def.
09-01-14; n. def.
08-01-14; n. def.
07-01-14; n. def.
06-01-14; n. def.
05-01-14; n. def.
04-01-14; n. def.
03-01-14; n. def.
02-01-14; n. def.
01-01-14; n. def.

Datum Zeit; Dresden-Bergstraße PM10_Pb; Dresden-Nord PM10_Pb; Dresden-Winckelmannstr. PM10_Pb
; ng/m3; ng/m3; ng/m3
30-12-14; n. def.; n. def.; n. def.
29-12-14; n. def.; n. def.; n. def.
28-12-14; n. def.; 28,07; n. def.
27-12-14; n. def.; n. def.; n. def.
26-12-14; n. def.; n. def.; n. def.
25-12-14; n. def.; n. def.; n. def.
24-12-14; n. def.; n. def.; n. def.
23-12-14; n. def.; n. def.; n. def.
22-12-14; n. def.; 2,85; n. def.
21-12-14; n. def.; n. def.; n. def.
20-12-14; n. def.; n. def.; n. def.
19-12-14; n. def.; n. def.; n. def.
18-12-14; n. def.; n. def.; n. def.
17-12-14; n. def.; n. def.; n. def.
16-12-14; n. def.; 8,45; n. def.
15-12-14; n. def.; n. def.; n. def.
14-12-14; n. def.; n. def.; n. def.
13-12-14; n. def.; n. def.; n. def.
12-12-14; n. def.; n. def.; n. def.
11-12-14; n. def.; n. def.; n. def.
10-12-14; n. def.; 6,53; n. def.
09-12-14; n. def.; n. def.; n. def.
08-12-14; n. def.; n. def.; n. def.
07-12-14; n. def.; n. def.; n. def.
06-12-14; n. def.; n. def.; n. def.
05-12-14; n. def.; n. def.; n. def.
04-12-14; n. def.; 33,79; n. def.
03-12-14; n. def.; n. def.; n. def.
02-12-14; n. def.; n. def.; n. def.
01-12-14; n. def.; n. def.; n. def.
30-11-14; n. def.; n. def.; n. def.
29-11-14; n. def.; n. def.; n. def.
28-11-14; n. def.; 5,44; n. def.
27-11-14; n. def.; n. def.; n. def.
26-11-14; n. def.; n. def.; n. def.
25-11-14; n. def.; n. def.; n. def.
24-11-14; n. def.; n. def.; n. def.
23-11-14; n. def.; n. def.; n. def.
22-11-14; n. def.; 4,30; n. def.
21-11-14; n. def.; n. def.; n. def.
20-11-14; n. def.; n. def.; n. def.
19-11-14; n. def.; n. def.; n. def.
18-11-14; n. def.; n. def.; n. def.
17-11-14; n. def.; n. def.; n. def.
16-11-14; n. def.; 6,41; n. def.
15-11-14; n. def.; n. def.; n. def.
14-11-14; n. def.; n. def.; n. def.
13-11-14; n. def.; n. def.; n. def.
12-11-14; n. def.; n. def.; n. def.
11-11-14; n. def.; n. def.; n. def.
10-11-14; n. def.; 21,12; n. def.
09-11-14; n. def.; n. def.; n. def.
08-11-14; n. def.; n. def.; n. def.
07-11-14; n. def.; n. def.; n. def.
06-11-14; n. def.; n. def.; n. def.
05-11-14; n. def.; n. def.; n. def.
04-11-14; n. def.; 7,61; n. def.
03-11-14; n. def.; n. def.; n. def.
02-11-14; n. def.; n. def.; n. def.
01-11-14; n. def.; n. def.; n. def.
31-10-14; n. def.; n. def.; n. def.
30-10-14; n. def.; n. def.; n. def.
29-10-14; n. def.; 9,28; n. def.
28-10-14; n. def.; n. def.; n. def.
27-10-14; n. def.; n. def.; n. def.
26-10-14; n. def.; n. def.; n. def.
25-10-14; n. def.; n. def.; n. def.
24-10-14; n. def.; n. def.; n. def.
23-10-14; n. def.; 6,37; n. def.
22-10-14; n. def.; n. def.; n. def.
21-10-14; n. def.; n. def.; n. def.
20-10-14; n. def.; n. def.; n. def.
19-10-14; n. def.; n. def.; n. def.
18-10-14; n. def.; n. def.; n. def.
17-10-14; n. def.; 4,69; n. def.
16-10-14; n. def.; n. def.; n. def.
15-10-14; n. def.; n. def.; n. def.
14-10-14; n. def.; n. def.; n. def.
13-10-14; n. def.; n. def.; n. def.
12-10-14; n. def.; n. def.; n. def.
11-10-14; n. def.; 7,94; n. def.
10-10-14; n. def.; n. def.; n. def.
09-10-14; n. def.; n. def.; n. def.
08-10-14; n. def.; n. def.; n. def.
07-10-14; n. def.; n. def.; n. def.
06-10-14; n. def.; n. def.; n. def.
05-10-14; n. def.; 10,64; n. def.
04-10-14; n. def.; n. def.; n. def.
03-10-14; n. def.; n. def.; n. def.
02-10-14; n. def.; n. def.; n. def.
01-10-14; n. def.; n. def.; n. def.
30-09-14; n. def.; n. def.; n. def.
29-09-14; n. def.; 6,48; n. def.
28-09-14; n. def.; n. def.; n. def.
27-09-14; n. def.; n. def.; n. def.
26-09-14; n. def.; n. def.; n. def.
25-09-14; n. def.; n. def.; n. def.
24-09-14; n. def.; n. def.; n. def.
23-09-14; n. def.; 4,95; n. def.
22-09-14; n. def.; n. def.; n. def.
21-09-14; n. def.; n. def.; n. def.
20-09-14; n. def.; n. def.; n. def.
19-09-14; n. def.; n. def.; n. def.
18-09-14; n. def.; n. def.; n. def.
17-09-14; n. def.; 8,52; n. def.
16-09-14; n. def.; n. def.; n. def.
15-09-14; n. def.; n. def.; n. def.
14-09-14; n. def.; n. def.; n. def.
13-09-14; n. def.; n. def.; n. def.
12-09-14; n. def.; n. def.; n. def.
11-09-14; n. def.; 12,79; n. def.
10-09-14; n. def.; n. def.; n. def.
09-09-14; n. def.; n. def.; n. def.
08-09-14; n. def.; n. def.; n. def.
07-09-14; n. def.; n. def.; n. def.
06-09-14; n. def.; n. def.; n. def.
05-09-14; n. def.; 13,22; n. def.
04-09-14; n. def.; n. def.; n. def.
03-09-14; n. def.; n. def.; n. def.
02-09-14; n. def.; n. def.; n. def.
01-09-14; n. def.; n. def.; n. def.
31-08-14; n. def.; n. def.; n. def.
30-08-14; n. def.; n. def.; n. def.
29-08-14; n. def.; n. def.; n. def.
28-08-14; n. def.; n. def.; n. def.
27-08-14; n. def.; n. def.; n. def.
26-08-14; n. def.; n. def.; n. def.
25-08-14; n. def.; n. def.; n. def.
24-08-14; n. def.; 4,00; n. def.
23-08-14; n. def.; n. def.; n. def.
22-08-14; n. def.; n. def.; n. def.
21-08-14; n. def.; n. def.; n. def.
20-08-14; n. def.; n. def.; n. def.
19-08-14; n. def.; n. def.; n. def.
18-08-14; n. def.; 2,58; n. def.
17-08-14; n. def.; n. def.; n. def.
16-08-14; n. def.; n. def.; n. def.
15-08-14; n. def.; n. def.; n. def.
14-08-14; n. def.; n. def.; n. def.
13-08-14; n. def.; n. def.; n. def.
12-08-14; n. def.; 3,66; n. def.
11-08-14; n. def.; n. def.; n. def.
10-08-14; n. def.; n. def.; n. def.
09-08-14; n. def.; n. def.; n. def.
08-08-14; n. def.; n. def.; n. def.
07-08-14; n. def.; n. def.; n. def.
06-08-14; n. def.; 3,16; n. def.
05-08-14; n. def.; n. def.; n. def.
04-08-14; n. def.; n. def.; n. def.
03-08-14; n. def.; n. def.; n. def.
02-08-14; n. def.; n. def.; n. def.
01-08-14; n. def.; n. def.; n. def.
31-07-14; n. def.; 3,85; n. def.
30-07-14; n. def.; n. def.; n. def.
29-07-14; n. def.; n. def.; n. def.
28-07-14; n. def.; n. def.; n. def.
27-07-14; n. def.; n. def.; n. def.
26-07-14; n. def.; n. def.; n. def.
25-07-14; n. def.; 6,52; n. def.
24-07-14; n. def.; n. def.; n. def.
23-07-14; n. def.; n. def.; n. def.
22-07-14; n. def.; n. def.; n. def.
21-07-14; n. def.; n. def.; n. def.
20-07-14; n. def.; n. def.; n. def.
19-07-14; n. def.; 11,80; n. def.
18-07-14; n. def.; n. def.; n. def.
17-07-14; n. def.; n. def.; n. def.
16-07-14; n. def.; n. def.; n. def.
15-07-14; n. def.; n. def.; n. def.
14-07-14; n. def.; n. def.; n. def.
13-07-14; n. def.; 6,99; n. def.
12-07-14; n. def.; n. def.; n. def.
11-07-14; n. def.; n. def.; n. def.
10-07-14; n. def.; n. def.; n. def.
09-07-14; n. def.; n. def.; n. def.
08-07-14; n. def.; n. def.; n. def.
07-07-14; n. def.; 3,41; n. def.
06-07-14; n. def.; n. def.; n. def.
05-07-14; n. def.; n. def.; n. def.
04-07-14; n. def.; n. def.; n. def.
03-07-14; n. def.; n. def.; n. def.
02-07-14; n. def.; n. def.; n. def.
01-07-14; n. def.; 2,41; n. def.
30-06-14; n. def.; n. def.; n. def.
29-06-14; n. def.; n. def.; n. def.
28-06-14; n. def.; n. def.; n. def.
27-06-14; n. def.; n. def.; n. def.
26-06-14; n. def.; n. def.; n. def.
25-06-14; n. def.; 2,90; n. def.
24-06-14; n. def.; n. def.; n. def.
23-06-14; n. def.; n. def.; n. def.
22-06-14; n. def.; n. def.; n. def.
21-06-14; n. def.; n. def.; n. def.
20-06-14; n. def.; n. def.; n. def.
19-06-14; n. def.; 3,57; n. def.
18-06-14; n. def.; n. def.; n. def.
17-06-14; n. def.; n. def.; n. def.
16-06-14; n. def.; n. def.; n. def.
15-06-14; n. def.; n. def.; n. def.
14-06-14; n. def.; n. def.; n. def.
13-06-14; n. def.; 4,15; n. def.
12-06-14; n. def.; n. def.; n. def.
11-06-14; n. def.; n. def.; n. def.
10-06-14; n. def.; n. def.; n. def.
09-06-14; n. def.; n. def.; n. def.
08-06-14; n. def.; n. def.; n. def.
07-06-14; n. def.; 3,99; n. def.
06-06-14; n. def.; n. def.; n. def.
05-06-14; n. def.; n. def.; n. def.
04-06-14; n. def.; n. def.; n. def.
03-06-14; n. def.; n. def.; n. def.
02-06-14; n. def.; n. def.; n. def.
01-06-14; n. def.; 5,34; n. def.
31-05-14; n. def.; n. def.; n. def.
30-05-14; n. def.; n. def.; n. def.
29-05-14; n. def.; n. def.; n. def.
28-05-14; n. def.; n. def.; n. def.
27-05-14; n. def.; n. def.; n. def.
26-05-14; n. def.; 6,61; n. def.
25-05-14; n. def.; n. def.; n. def.
24-05-14; n. def.; n. def.; n. def.
23-05-14; n. def.; n. def.; n. def.
22-05-14; n. def.; n. def.; n. def.
21-05-14; n. def.; n. def.; n. def.
20-05-14; n. def.; 4,48; n. def.
19-05-14; n. def.; n. def.; n. def.
18-05-14; n. def.; n. def.; n. def.
17-05-14; n. def.; n. def.; n. def.
16-05-14; n. def.; n. def.; n. def.
15-05-14; n. def.; n. def.; n. def.
14-05-14; n. def.; 3,24; n. def.
13-05-14; n. def.; n. def.; n. def.
12-05-14; n. def.; n. def.; n. def.
11-05-14; n. def.; n. def.; n. def.
10-05-14; n. def.; n. def.; n. def.
09-05-14; n. def.; n. def.; n. def.
08-05-14; n. def.; 5,79; n. def.
07-05-14; n. def.; n. def.; n. def.
06-05-14; n. def.; n. def.; n. def.
05-05-14; n. def.; n. def.; n. def.
04-05-14; n. def.; n. def.; n. def.
03-05-14; n. def.; n. def.; n. def.
02-05-14; n. def.; 9,73; n. def.
01-05-14; n. def.; n. def.; n. def.
30-04-14; n. def.; n. def.; n. def.
29-04-14; n. def.; n. def.; n. def.
28-04-14; n. def.; n. def.; n. def.
27-04-14; n. def.; n. def.; n. def.
26-04-14; n. def.; 10,42; n. def.
25-04-14; n. def.; n. def.; n. def.
24-04-14; n. def.; n. def.; n. def.
23-04-14; n. def.; n. def.; n. def.
22-04-14; n. def.; n. def.; n. def.
21-04-14; n. def.; n. def.; n. def.
20-04-14; n. def.; 10,44; n. def.
19-04-14; n. def.; n. def.; n. def.
18-04-14; n. def.; n. def.; n. def.
17-04-14; n. def.; n. def.; n. def.
16-04-14; n. def.; n. def.; n. def.
15-04-14; n. def.; n. def.; n. def.
14-04-14; n. def.; 4,22; n. def.
13-04-14; n. def.; n. def.; n. def.
12-04-14; n. def.; n. def.; n. def.
11-04-14; n. def.; n. def.; n. def.
10-04-14; n. def.; n. def.; n. def.
09-04-14; n. def.; n. def.; n. def.
08-04-14; n. def.; 6,67; n. def.
07-04-14; n. def.; n. def.; n. def.
06-04-14; n. def.; n. def.; n. def.
05-04-14; n. def.; n. def.; n. def.
04-04-14; n. def.; n. def.; n. def.
03-04-14; n. def.; n. def.; n. def.
02-04-14; n. def.; 20,96; n. def.
01-04-14; n. def.; n. def.; n. def.
31-03-14; n. def.; n. def.; n. def.
30-03-14; n. def.; n. def.; n. def.
29-03-14; n. def.; n. def.; n. def.
28-03-14; n. def.; n. def.; n. def.
27-03-14; n. def.; 28,87; n. def.
26-03-14; n. def.; n. def.; n. def.
25-03-14; n. def.; n. def.; n. def.
24-03-14; n. def.; n. def.; n. def.
23-03-14; n. def.; n. def.; n. def.
22-03-14; n. def.; n. def.; n. def.
21-03-14; n. def.; 6,86; n. def.
20-03-14; n. def.; n. def.; n. def.
19-03-14; n. def.; n. def.; n. def.
18-03-14; n. def.; n. def.; n. def.
17-03-14; n. def.; n. def.; n. def.
16-03-14; n. def.; n. def.; n. def.
15-03-14; n. def.; 13,42; n. def.
14-03-14; n. def.; n. def.; n. def.
13-03-14; n. def.; n. def.; n. def.
12-03-14; n. def.; n. def.; n. def.
11-03-14; n. def.; n. def.; n. def.
10-03-14; n. def.; n. def.; n. def.
09-03-14; n. def.; 23,30; n. def.
08-03-14; n. def.; n. def.; n. def.
07-03-14; n. def.; n. def.; n. def.
06-03-14; n. def.; n. def.; n. def.
05-03-14; n. def.; n. def.; n. def.
04-03-14; n. def.; n. def.; n. def.
03-03-14; n. def.; 18,05; n. def.
02-03-14; n. def.; n. def.; n. def.
01-03-14; n. def.; n. def.; n. def.
28-02-14; n. def.; n. def.; n. def.
27-02-14; n. def.; n. def.; n. def.
26-02-14; n. def.; n. def.; n. def.
25-02-14; n. def.; 16,33; n. def.
24-02-14; n. def.; n. def.; n. def.
23-02-14; n. def.; n. def.; n. def.
22-02-14; n. def.; n. def.; n. def.
21-02-14; n. def.; n. def.; n. def.
20-02-14; n. def.; n. def.; n. def.
19-02-14; n. def.; 12,34; n. def.
18-02-14; n. def.; n. def.; n. def.
17-02-14; n. def.; n. def.; n. def.
16-02-14; n. def.; n. def.; n. def.
15-02-14; n. def.; n. def.; n. def.
14-02-14; n. def.; n. def.; n. def.
13-02-14; n. def.; 9,75; n. def.
12-02-14; n. def.; n. def.; n. def.
11-02-14; n. def.; n. def.; n. def.
10-02-14; n. def.; n. def.; n. def.
09-02-14; n. def.; n. def.; n. def.
08-02-14; n. def.; n. def.; n. def.
07-02-14; n. def.; 20,61; n. def.
06-02-14; n. def.; n. def.; n. def.
05-02-14; n. def.; n. def.; n. def.
04-02-14; n. def.; n. def.; n. def.
03-02-14; n. def.; n. def.; n. def.
02-02-14; n. def.; n. def.; n. def.
01-02-14; n. def.; 20,50; n. def.
31-01-14; n. def.; n. def.; n. def.
30-01-14; n. def.; n. def.; n. def.
29-01-14; n. def.; n. def.; n. def.
28-01-14; n. def.; n. def.; n. def.
27-01-14; n. def.; n. def.; n. def.
26-01-14; n. def.; 36,26; n. def.
25-01-14; n. def.; n. def.; n. def.
24-01-14; n. def.; n. def.; n. def.
23-01-14; n. def.; n. def.; n. def.
22-01-14; n. def.; n. def.; n. def.
21-01-14; n. def.; n. def.; n. def.
20-01-14; n. def.; 17,87; n. def.
19-01-14; n. def.; n. def.; n. def.
18-01-14; n. def.; n. def.; n. def.
17-01-14; n. def.; n. def.; n. def.
16-01-14; n. def.; n. def.; n. def.
15-01-14; n. def.; n. def.; n. def.
14-01-14; n. def.; 15,28; n. def.
13-01-14; n. def.; n. def.; n. def.
12-01-14; n. def.; n. def.; n. def.
11-01-14; n. def.; n. def.; n. def.
10-01-14; n. def.; n. def.; n. def.
09-01-14; n. def.; n. def.; n. def.
08-01-14; n. def.; 8,44; n. def.
07-01-14; n. def.; n. def.; n. def.
06-01-14; n. def.; n. def.; n. def.
05-01-14; n. def.; n. def.; n. def.
04-01-14; n. def.; n. def.; n. def.
03-01-14; n. def.; n. def.; n. def.
02-01-14; n. def.; 10,32; n. def.
01-01-14; n. def.; n. def.; n. def.

Datum Zeit; Dresden-Bergstraße NO; Dresden-Bergstraße NO2; Dresden-Bergstraße O3; Dresden-Bergstraße PM10
; µg/m³; µg/m³; µg/m³; µg/m³
30-12-14; 90; 79; n. def.; 30
29-12-14; 71; 59; n. def.; 23
28-12-14; 30; 34; n. def.; 41
27-12-14; 25; 30; n. def.; 19
26-12-14; 29; 30; n. def.; 9
25-12-14; 20; 19; n. def.; 7
24-12-14; 26; 21; n. def.; 6
23-12-14; 48; 37; n. def.; 7
22-12-14; 45; 33; n. def.; 6
21-12-14; 33; 30; n. def.; 14
20-12-14; 41; 35; n. def.; 10
19-12-14; 58; 42; n. def.; 9
18-12-14; 100; 57; n. def.; 14
17-12-14; 121; 74; n. def.; 20
16-12-14; 136; 76; n. def.; 17
15-12-14; 159; 87; n. def.; 22
14-12-14; 67; 62; n. def.; 19
13-12-14; 110; 78; n. def.; 17
12-12-14; 81; 51; n. def.; 14
11-12-14; 116; 75; n. def.; 16
10-12-14; 118; 78; n. def.; 26
09-12-14; 242; 137; n. def.; 44
08-12-14; 109; 80; n. def.; 24
07-12-14; 87; 70; n. def.; 29
06-12-14; 117; 73; n. def.; 46
05-12-14; 178; 93; n. def.; 54
04-12-14; 95; 57; n. def.; 45
03-12-14; 161; 82; n. def.; 80
02-12-14; 103; 55; n. def.; 55
01-12-14; 59; 36; n. def.; 46
30-11-14; 22; 23; n. def.; 38
29-11-14; 44; 32; n. def.; 33
28-11-14; 48; 32; n. def.; 28
27-11-14; 37; 28; n. def.; 31
26-11-14; 53; 41; n. def.; 32
25-11-14; 155; 92; n. def.; 42
24-11-14; 127; 77; n. def.; 39
23-11-14; 14; 19; n. def.; 29
22-11-14; 38; 34; n. def.; 26
21-11-14; 154; 92; n. def.; 31
20-11-14; 104; 52; n. def.; 25
19-11-14; 31; 23; n. def.; 16
18-11-14; 105; 57; n. def.; 33
17-11-14; 102; 57; n. def.; 27
16-11-14; 51; 38; n. def.; 20
15-11-14; 24; 21; n. def.; 31
14-11-14; 77; 48; n. def.; 39
13-11-14; 206; 76; n. def.; 39
12-11-14; n. def.; n. def.; n. def.; 46
11-11-14; n. def.; n. def.; n. def.; 38
10-11-14; 243; 121; n. def.; 40
09-11-14; 45; 40; n. def.; 21
08-11-14; 80; 67; n. def.; 27
07-11-14; 171; 103; n. def.; 42
06-11-14; 146; 93; n. def.; 45
05-11-14; 112; 72; n. def.; 34
04-11-14; 55; 41; n. def.; 37
03-11-14; 38; 34; n. def.; 27
02-11-14; 34; 41; n. def.; 30
01-11-14; 59; 49; n. def.; 50
31-10-14; 42; 43; n. def.; 58
30-10-14; 173; 88; n. def.; 66
29-10-14; 93; 54; n. def.; 39
28-10-14; n. def.; n. def.; n. def.; 32
27-10-14; 60; 46; n. def.; 31
26-10-14; 36; 32; n. def.; 38
25-10-14; 40; 34; n. def.; 30
24-10-14; 115; 64; n. def.; 31
23-10-14; 118; 66; n. def.; 35
22-10-14; 66; 43; n. def.; 12
21-10-14; 97; 61; n. def.; 19
20-10-14; 73; 52; n. def.; 18
19-10-14; 34; 32; n. def.; 18
18-10-14; 81; 61; n. def.; 23
17-10-14; 124; 70; n. def.; 27
16-10-14; 125; 71; n. def.; 22
15-10-14; 117; 76; n. def.; 24
14-10-14; 119; 78; n. def.; 27
13-10-14; 57; 46; n. def.; 29
12-10-14; 50; 44; n. def.; 19
11-10-14; 72; 56; n. def.; 42
10-10-14; 132; 73; n. def.; 39
09-10-14; 40; 33; n. def.; 29
08-10-14; 70; 46; n. def.; 34
07-10-14; 42; 33; n. def.; 43
06-10-14; 88; 58; n. def.; 39
05-10-14; 38; 33; n. def.; 34
04-10-14; 53; 45; n. def.; 34
03-10-14; 63; 46; n. def.; 31
02-10-14; 156; 90; n. def.; 49
01-10-14; 108; 80; n. def.; 44
30-09-14; 110; 75; n. def.; 34
29-09-14; 73; 61; n. def.; 29
28-09-14; 42; 37; n. def.; 23
27-09-14; 53; 45; n. def.; 24
26-09-14; 88; 52; n. def.; 23
25-09-14; 88; 55; n. def.; 24
24-09-14; 118; 63; n. def.; 23
23-09-14; 63; 41; n. def.; 20
22-09-14; n. def.; n. def.; n. def.; 21
21-09-14; n. def.; n. def.; n. def.; 20
20-09-14; 75; 53; n. def.; 26
19-09-14; 61; 53; n. def.; 32
18-09-14; 51; 57; n. def.; 28
17-09-14; 51; 54; n. def.; 31
16-09-14; 63; 54; n. def.; 42
