Datum Zeit; Dresden-Nord CO
15-09-15; 122; 68; n. def.; 20
14-09-15; 95; 55; n. def.; 31
13-09-15; 15; 20; n. def.; 20
12-09-15; 29; 30; n. def.; 23
11-09-15; 103; 55; n. def.; 26
10-09-15; 130; 67; n. def.; 24
09-09-15; 97; 55; n. def.; 18
08-09-15; 76; 45; n. def.; 21
07-09-15; 65; 40; n. def.; 15
06-09-15; 27; 19; n. def.; 13
05-09-15; 44; 31; n. def.; 10
04-09-15; 94; 53; n. def.; 19
03-09-15; 82; 55; n. def.; 18
02-09-15; 69; 51; n. def.; 19
01-09-15; 72; 65; n. def.; 33
31-08-15; 78; 81; n. def.; 35
30-08-15; 34; 48; n. def.; 26
29-08-15; 66; 53; n. def.; 24
28-08-15; 105; 61; n. def.; 22
27-08-15; 61; 58; n. def.; 20
26-08-15; 85; 62; n. def.; 17
25-08-15; 72; 44; n. def.; 13
24-08-15; 41; 37; n. def.; 28
23-08-15; 22; 28; n. def.; 24
22-08-15; 53; 57; n. def.; 34
21-08-15; 99; 70; n. def.; 32
20-08-15; 87; 61; n. def.; 28
19-08-15; 68; 40; n. def.; 16
18-08-15; 84; 46; n. def.; 10
17-08-15; 69; 46; n. def.; n. def.
16-08-15; 51; 55; n. def.; n. def.
15-08-15; 58; 65; n. def.; 25
14-08-15; 51; 67; n. def.; 39
13-08-15; 53; 52; n. def.; 35
12-08-15; 48; 54; n. def.; 30
11-08-15; 50; 66; n. def.; 44
10-08-15; 48; 56; n. def.; 37
09-08-15; 27; 38; n. def.; 22
08-08-15; 20; 36; n. def.; 32
07-08-15; 58; 85; n. def.; 30
06-08-15; 63; 85; n. def.; 28
05-08-15; 55; 52; n. def.; 23
04-08-15; 48; 63; n. def.; 32
03-08-15; 64; 73; n. def.; 27
02-08-15; 34; 49; n. def.; 26
01-08-15; 43; 55; n. def.; 26
31-07-15; 73; 56; n. def.; 25
30-07-15; 53; 40; n. def.; 17
29-07-15; 59; 41; n. def.; 15
28-07-15; 61; 44; n. def.; 14
27-07-15; 72; 46; n. def.; 16
26-07-15; 29; 28; n. def.; 14
25-07-15; 37; 37; n. def.; 16
24-07-15; 55; 48; n. def.; 24
23-07-15; 53; 47; n. def.; 29
22-07-15; 74; 70; n. def.; 28
21-07-15; 56; 43; n. def.; 18
20-07-15; 58; 44; n. def.; 20
19-07-15; 22; 28; n. def.; 21
18-07-15; 28; 44; n. def.; 26
17-07-15; 76; 81; n. def.; 29
16-07-15; 65; 58; n. def.; 22
15-07-15; 55; 47; n. def.; 20
14-07-15; 74; 38; n. def.; 16
13-07-15; 63; 38; n. def.; 19
12-07-15; 33; 36; n. def.; 20
11-07-15; 59; 54; n. def.; 25
10-07-15; 49; 36; n. def.; 19
09-07-15; 56; 35; n. def.; 16
08-07-15; 57; 42; n. def.; 21
07-07-15; 66; 72; n. def.; 28
06-07-15; 45; 48; n. def.; 24
05-07-15; 23; 44; n. def.; 32
04-07-15; 27; 48; n. def.; 32
03-07-15; 54; 69; n. def.; 33
02-07-15; 47; 46; n. def.; 26
01-07-15; 75; 59; n. def.; 24
30-06-15; 73; 62; n. def.; 28
29-06-15; 84; 56; n. def.; 24
28-06-15; 25; 25; n. def.; 13
27-06-15; 50; 47; n. def.; 17
26-06-15; 76; 63; n. def.; 26
25-06-15; 84; 58; n. def.; 20
24-06-15; 62; 37; n. def.; 14
23-06-15; 72; 42; n. def.; 13
22-06-15; 80; 45; n. def.; 14
21-06-15; 36; 30; n. def.; 13
20-06-15; 39; 28; n. def.; 12
19-06-15; 65; 40; n. def.; 15
18-06-15; 88; 58; n. def.; 21
17-06-15; 71; 55; n. def.; 22
16-06-15; 65; 49; n. def.; 19
15-06-15; 68; 49; n. def.; 18
14-06-15; 26; 33; n. def.; 20
13-06-15; 47; 56; n. def.; 33
12-06-15; 74; 78; n. def.; 32
11-06-15; 88; 67; n. def.; 27
10-06-15; 72; 56; n. def.; 20
09-06-15; 101; 56; n. def.; 21
08-06-15; 84; 59; n. def.; 26
07-06-15; 23; 32; n. def.; 19
06-06-15; 27; 41; n. def.; 24
05-06-15; 45; 52; n. def.; 27
04-06-15; 73; 64; n. def.; 29
03-06-15; 57; 46; n. def.; 22
02-06-15; 84; 56; n. def.; 19
01-06-15; 75; 51; n. def.; 17
31-05-15; 35; 38; n. def.; 13
30-05-15; 34; 32; n. def.; 14
29-05-15; 88; 64; n. def.; 22
28-05-15; 79; 57; n. def.; 21
27-05-15; 49; 36; n. def.; 20
26-05-15; 44; 33; n. def.; 14
25-05-15; 29; 32; n. def.; 21
24-05-15; 29; 34; n. def.; 17
23-05-15; 49; 49; n. def.; 25
22-05-15; 93; 68; n. def.; 23
21-05-15; 67; 51; n. def.; 24
20-05-15; 90; 64; n. def.; 22
19-05-15; 63; 51; n. def.; 20
18-05-15; 85; 64; n. def.; 26
17-05-15; 22; 24; n. def.; 16
16-05-15; 32; 32; n. def.; 20
15-05-15; 67; 49; n. def.; 18
14-05-15; 28; 31; n. def.; 15
13-05-15; 70; 57; n. def.; 20
12-05-15; 68; 61; n. def.; 24
11-05-15; 79; 53; n. def.; 18
10-05-15; 28; 29; n. def.; 14
09-05-15; 45; 43; n. def.; n. def.
08-05-15; 83; 65; n. def.; n. def.
07-05-15; 65; 50; n. def.; 19
06-05-15; 99; 62; n. def.; 26
05-05-15; 72; 46; n. def.; 23
04-05-15; 89; 56; n. def.; 19
03-05-15; 21; 24; n. def.; 19
02-05-15; 50; 46; n. def.; 23
01-05-15; 32; 32; n. def.; 19
30-04-15; 84; 58; n. def.; 28
29-04-15; 86; 50; n. def.; 26
28-04-15; 68; 42; n. def.; 15
27-04-15; 61; 42; n. def.; 21
26-04-15; 38; 39; n. def.; 15
25-04-15; 41; 49; n. def.; 26
24-04-15; n. def.; n. def.; n. def.; 38
23-04-15; n. def.; n. def.; n. def.; 37
22-04-15; 51; 41; n. def.; 25
21-04-15; 42; 37; n. def.; 31
20-04-15; 43; 38; n. def.; 21
19-04-15; 42; 45; n. def.; 20
18-04-15; 36; 35; n. def.; 19
17-04-15; 41; 37; n. def.; 20
16-04-15; 47; 40; n. def.; 29
15-04-15; 49; 44; n. def.; 30
14-04-15; 78; 48; n. def.; 29
13-04-15; 28; 27; n. def.; 15
12-04-15; 30; 32; n. def.; 15
11-04-15; 34; 37; n. def.; 28
10-04-15; 81; 64; n. def.; 42
09-04-15; 77; 53; n. def.; 31
08-04-15; 47; 41; n. def.; 36
07-04-15; 67; 43; n. def.; 24
06-04-15; 34; 39; n. def.; 18
05-04-15; 31; 32; n. def.; 18
04-04-15; 45; 39; n. def.; 17
03-04-15; 25; 24; n. def.; 14
02-04-15; 41; 33; n. def.; 8
01-04-15; 38; 27; n. def.; 10
31-03-15; 36; 25; n. def.; 13
30-03-15; 37; 26; n. def.; 11
29-03-15; 28; 22; n. def.; 10
28-03-15; 51; 39; n. def.; 28
27-03-15; 64; 41; n. def.; 31
26-03-15; 88; 49; n. def.; 66
25-03-15; 71; 42; n. def.; 51
24-03-15; 63; 50; n. def.; 58
23-03-15; 106; 71; n. def.; 43
22-03-15; 43; 36; n. def.; 19
21-03-15; 40; 44; n. def.; 59
20-03-15; 154; 96; n. def.; 73
19-03-15; 125; 80; n. def.; 57
18-03-15; 86; 59; n. def.; 50
17-03-15; 43; 39; n. def.; 34
16-03-15; 18; 19; n. def.; 30
15-03-15; 15; 19; n. def.; 23
14-03-15; 56; 49; n. def.; 29
13-03-15; 66; 55; n. def.; 37
12-03-15; 58; 55; n. def.; 27
11-03-15; 37; 42; n. def.; 26
10-03-15; 31; 39; n. def.; 42
09-03-15; 98; 78; n. def.; 40
08-03-15; 26; 37; n. def.; 31
07-03-15; 81; 67; n. def.; n. def.
06-03-15; 84; 69; n. def.; 37
05-03-15; 31; 35; n. def.; 14
04-03-15; 57; 44; n. def.; 22
03-03-15; 66; 48; n. def.; 18
02-03-15; 47; 43; n. def.; 14
01-03-15; 34; 38; n. def.; 23
28-02-15; n. def.; n. def.; n. def.; 31
27-02-15; 100; 82; n. def.; 47
26-02-15; 140; 102; n. def.; 45
25-02-15; 120; 92; n. def.; 36
24-02-15; 102; 76; n. def.; 24
23-02-15; 107; 80; n. def.; 36
22-02-15; 49; 57; n. def.; 30
21-02-15; 43; 48; n. def.; 36
20-02-15; 88; 78; n. def.; 48
19-02-15; 97; 83; n. def.; 53
18-02-15; 117; 97; n. def.; 70
17-02-15; 47; 46; n. def.; 61
16-02-15; 109; 84; n. def.; 75
15-02-15; 56; 57; n. def.; 44
14-02-15; 20; 26; n. def.; 48
13-02-15; 78; 62; n. def.; 35
12-02-15; 55; 51; n. def.; 36
11-02-15; 93; 78; n. def.; 35
10-02-15; 35; 44; n. def.; 12
09-02-15; 27; 32; n. def.; 9
08-02-15; 10; 16; n. def.; 18
07-02-15; 36; 35; n. def.; 37
06-02-15; 62; 49; n. def.; 51
05-02-15; 101; 60; n. def.; 39
04-02-15; 76; 60; n. def.; 22
03-02-15; 71; 57; n. def.; 22
02-02-15; 72; 51; n. def.; 21
01-02-15; 48; 44; n. def.; 22
31-01-15; 53; 44; n. def.; 16
30-01-15; 79; 57; n. def.; 22
29-01-15; 85; 59; n. def.; 18
28-01-15; 91; 68; n. def.; 21
27-01-15; 47; 50; n. def.; 9
26-01-15; 122; 94; n. def.; 22
25-01-15; 23; 32; n. def.; 25
24-01-15; 59; 48; n. def.; 26
23-01-15; 75; 60; n. def.; 28
22-01-15; 133; 78; n. def.; 51
21-01-15; 108; 75; n. def.; 28
20-01-15; 95; 72; n. def.; 32
19-01-15; 98; 72; n. def.; 32
18-01-15; 70; 60; n. def.; 23
17-01-15; 52; 56; n. def.; 27
16-01-15; 79; 60; n. def.; 29
15-01-15; 57; 47; n. def.; 13
14-01-15; 79; 58; n. def.; 12
13-01-15; 70; 51; n. def.; 10
12-01-15; 54; 39; n. def.; 11
11-01-15; 18; 16; n. def.; 12
10-01-15; 25; 19; n. def.; 6
09-01-15; 41; 33; n. def.; 8
08-01-15; 105; 78; n. def.; 21
07-01-15; 87; 71; n. def.; 30
06-01-15; 65; 55; n. def.; 27
05-01-15; 30; 35; n. def.; 19
04-01-15; 8; 11; n. def.; 11
03-01-15; 36; 31; n. def.; 12
02-01-15; 43; 40; n. def.; 11
01-01-15; 56; 57; n. def.; 54

Datum Zeit; Dresden-Bergstraße PM2.5; Dresden-Nord BEN; Dresden-Nord NO; Dresden-Nord NO2
; µg/m³; µg/m³; µg/m³; µg/m³
30-12-15; 16,86; 1,5; 26; 25
29-12-15; 16,02; 1,0; 12; 22
28-12-15; 22,31; 0,8; 30; 38
27-12-15; 11,24; 1,0; 22; 37
26-12-15; 4,84; 0,6; 13; 24
25-12-15; 7,53; 0,9; 15; 33
24-12-15; 9,70; 0,9; 10; 22
23-12-15; 7,11; 0,9; 31; 45
22-12-15; 4,74; 0,7; 26; 38
21-12-15; 8,99; 1,7; 30; 33
20-12-15; 12,14; 1,9; 14; 22
19-12-15; 16,02; 1,6; 33; 39
18-12-15; 13,59; 2,2; 68; 45
17-12-15; 14,59; 2,1; 59; 43
16-12-15; 28,92; n. def.; 35; 34
15-12-15; 33,81; 2,1; 52; 40
14-12-15; 11,84; 1,0; 30; 39
13-12-15; 4,58; 0,7; 16; 29
12-12-15; 8,34; 1,0; 29; 39
11-12-15; 11,85; 1,0; 38; 45
10-12-15; 16,29; 1,2; 40; 42
09-12-15; 11,23; 1,5; 42; 42
08-12-15; 21,03; n. def.; 24; 33
07-12-15; 16,34; 1,1; 36; 39
06-12-15; 7,35; 0,8; 19; 32
05-12-15; 15,39; 1,5; 37; 46
04-12-15; 15,47; 1,4; 41; 45
03-12-15; 18,42; 1,5; 64; 55
02-12-15; 8,26; 0,8; 35; 47
01-12-15; 4,90; 0,7; 28; 37
30-11-15; 5,61; 0,7; 25; 33
29-11-15; 3,13; 0,6; 15; 22
28-11-15; 11,41; 1,1; 23; 34
27-11-15; 18,81; 1,4; 41; 47
26-11-15; 14,60; 1,2; 50; 48
25-11-15; 21,48; 1,3; 31; 40
24-11-15; 16,22; 1,1; 29; 39
23-11-15; 8,46; 0,8; 36; 42
22-11-15; 7,09; 0,8; 18; 32
21-11-15; 7,60; 0,8; 22; 35
20-11-15; 6,54; 0,8; 38; 45
19-11-15; 5,57; 0,5; 25; 33
18-11-15; 5,86; 0,4; 11; 19
17-11-15; 6,47; 0,7; 34; 35
16-11-15; 9,13; 0,8; 35; 35
15-11-15; 2,48; 0,4; 9; 14
14-11-15; 4,78; 0,5; 15; 24
13-11-15; 13,62; 0,9; 34; 40
12-11-15; 12,43; 0,9; 39; 42
11-11-15; 9,35; 0,9; 40; 38
10-11-15; 6,97; 0,4; 22; 28
09-11-15; 9,38; 0,7; 32; 35
08-11-15; 10,54; 1,1; 23; 29
07-11-15; 13,08; 2,3; 45; 36
06-11-15; 55,53; 3,5; 53; 50
05-11-15; 46,03; 3,8; 92; 57
04-11-15; 66,06; 3,0; 41; 55
03-11-15; 46,45; n. def.; 26; 46
02-11-15; 22,83; 1,0; 16; 37
01-11-15; 18,28; 0,8; 6; 20
31-10-15; 22,28; 1,1; 9; 19
30-10-15; 41,24; 1,5; 35; 34
29-10-15; 34,32; 2,2; 77; 42
28-10-15; 28,07; 1,4; 18; 28
27-10-15; 21,25; n. def.; 24; 33
26-10-15; 18,85; n. def.; 35; 31
25-10-15; 22,70; 1,6; 35; 33
24-10-15; 16,66; 1,2; 21; 28
23-10-15; 10,79; 1,1; 42; 43
22-10-15; 15,91; 1,0; 36; 39
21-10-15; 28,41; 1,3; n. def.; n. def.
20-10-15; 20,67; 1,8; n. def.; n. def.
19-10-15; 29,93; 2,3; n. def.; n. def.
18-10-15; 21,14; 2,2; n. def.; n. def.
17-10-15; 16,62; 2,4; 21; 25
16-10-15; 14,86; 2,5; 58; 33
15-10-15; 18,98; 2,5; 47; 32
14-10-15; 20,25; 2,2; 42; 34
13-10-15; 28,29; 1,2; 11; 22
12-10-15; 22,06; 1,0; 10; 23
11-10-15; 15,24; 1,0; 7; 20
10-10-15; 20,80; 1,0; 6; 18
09-10-15; 27,97; 1,3; 11; 23
08-10-15; 12,19; 0,9; 23; 27
07-10-15; 20,67; 1,1; 26; 35
06-10-15; 29,31; 1,2; 18; 36
05-10-15; 27,76; 1,5; 28; 40
04-10-15; 20,86; 1,5; 17; 41
03-10-15; 18,55; 1,4; 20; 37
02-10-15; 15,69; 1,4; 32; 40
01-10-15; 15,03; 1,1; 25; 31
30-09-15; 14,34; 1,1; 24; 25
29-09-15; 11,72; 0,9; 27; 28
28-09-15; 11,35; 0,9; 31; 30
27-09-15; 8,23; 0,7; 15; 26
26-09-15; 11,92; 0,8; 19; 34
25-09-15; 13,07; 0,9; 31; 34
24-09-15; 11,22; 0,9; 29; 33
23-09-15; 10,54; 0,8; 39; 41
22-09-15; 12,00; 0,7; 13; 33
21-09-15; 15,41; 0,7; 28; 41
20-09-15; 6,92; 0,5; 13; 25
19-09-15; 8,32; 0,7; 13; 26
18-09-15; 9,33; 0,6; 26; 39
17-09-15; 9,68; 0,5; 20; 34
16-09-15; 10,67; 0,7; 18; 37
15-09-15; 8,82; 0,6; 15; 34
14-09-15; 20,10; 0,7; 12; 28
13-09-15; 13,76; 0,5; 4; 12
12-09-15; 16,83; 0,8; 11; 21
11-09-15; 16,34; 0,9; 19; 27
10-09-15; 13,83; 0,6; 15; 28
09-09-15; 7,96; 0,3; 10; 19
08-09-15; 7,88; 0,6; 29; 34
07-09-15; 5,82; 0,4; 23; 30
06-09-15; 4,02; 0,3; 9; 12
05-09-15; 5,02; 0,5; 15; 24
04-09-15; 10,10; 0,7; 21; 37
03-09-15; 9,20; 0,5; 15; 33
02-09-15; 9,53; 0,5; 20; 31
01-09-15; 18,60; 0,5; 12; 33
31-08-15; 22,19; 0,8; 11; 40
30-08-15; 17,00; 0,8; 7; 26
29-08-15; 15,83; 0,7; 10; 21
28-08-15; 11,01; 0,7; 20; 38
27-08-15; 9,81; 0,5; 9; 32
26-08-15; 8,59; 0,7; 13; 30
25-08-15; 6,29; 0,5; 22; 30
24-08-15; 19,37; 0,5; 8; 18
23-08-15; 16,78; 0,8; 6; 18
22-08-15; 21,82; 1,0; 8; 24
21-08-15; 18,58; 0,8; 17; 33
20-08-15; 16,46; 0,6; 8; 26
19-08-15; 8,81; 0,7; 29; 32
18-08-15; 5,97; 0,8; 31; 34
17-08-15; n. def.; 0,8; 28; 37
16-08-15; n. def.; 0,8; 10; 38
15-08-15; 16,36; 0,7; 9; 34
14-08-15; 22,59; 0,5; 8; 32
13-08-15; 19,34; n. def.; 4; 18
12-08-15; 14,80; n. def.; 11; 25
11-08-15; 24,62; 0,6; 11; 43
10-08-15; 22,19; 0,4; 6; 23
09-08-15; 13,25; 0,3; 3; 16
08-08-15; 19,97; 0,5; 6; 29
07-08-15; 16,57; 0,6; 8; 35
06-08-15; 14,91; 0,7; 10; 43
05-08-15; 10,73; 0,6; 12; 24
04-08-15; 18,89; n. def.; 7; 28
03-08-15; 17,11; n. def.; 7; 29
02-08-15; 14,37; 1,1; 7; 29
01-08-15; 13,30; 0,8; 7; 27
31-07-15; 13,13; 0,7; 17; 30
30-07-15; 8,21; 0,7; 18; 29
29-07-15; 6,69; 0,8; 22; 33
28-07-15; 6,53; 0,7; 21; 32
27-07-15; 7,28; 0,8; 20; 33
26-07-15; 5,60; 0,5; 7; 13
25-07-15; 8,10; 0,7; 9; 21
24-07-15; 14,52; 0,6; 6; 20
23-07-15; 12,96; 0,6; 11; 26
22-07-15; 14,79; 0,7; 9; 26
21-07-15; 9,15; 0,9; 19; 33
20-07-15; 9,22; 0,8; 16; 30
19-07-15; 12,61; 0,7; 6; 21
18-07-15; 15,07; 0,8; 7; 31
17-07-15; 16,48; 0,9; 11; 36
16-07-15; 14,19; 0,8; 14; 32
15-07-15; 10,77; 0,8; 16; 28
14-07-15; 7,63; 0,7; 24; 27
13-07-15; 8,61; 0,7; 20; 28
12-07-15; 12,34; 0,8; 5; 21
11-07-15; 12,18; 1,1; 8; 26
10-07-15; 7,18; 0,7; 18; 29
09-07-15; 6,32; 0,6; 19; 24
08-07-15; 8,95; 0,7; 18; 30
07-07-15; 16,69; 0,7; 9; 29
06-07-15; 13,78; 0,8; 13; 32
05-07-15; 20,94; 0,8; 5; 25
04-07-15; 22,62; 0,6; 4; 21
03-07-15; 20,52; 0,8; 8; 33
02-07-15; 13,36; 0,7; 10; 25
01-07-15; 12,98; 0,6; 9; 21
30-06-15; 15,98; 0,7; 12; 31
29-06-15; 11,41; 0,9; 18; 34
28-06-15; 6,79; 0,7; 10; 21
27-06-15; 10,17; 1,0; 11; 31
26-06-15; 15,97; 1,2; 18; 45
25-06-15; 10,92; 1,0; 16; 29
24-06-15; 7,20; 0,9; 24; 32
23-06-15; 6,07; n. def.; 20; 27
22-06-15; 7,96; n. def.; 28; 34
21-06-15; 7,44; 0,9; 14; 23
20-06-15; 6,16; 0,6; 13; 21
19-06-15; 7,87; 0,7; 23; 29
18-06-15; 12,49; 1,3; 26; 45
17-06-15; 9,17; 0,7; 15; 31
16-06-15; 9,12; 0,4; 10; 24
15-06-15; 9,98; 0,4; 7; 20
14-06-15; 11,74; 0,9; 9; 25
13-06-15; 22,99; 1,2; 12; 34
12-06-15; 21,24; 1,1; 13; 36
11-06-15; 14,30; 0,8; 11; 26
10-06-15; 10,79; 0,5; 6; 16
09-06-15; 11,40; 0,4; 5; 20
08-06-15; 13,10; 0,7; 14; 29
07-06-15; 11,01; 0,5; 4; 17
06-06-15; 14,42; 0,9; 6; 28
05-06-15; 12,65; 0,8; 11; 28
04-06-15; 13,01; 0,6; 10; 25
03-06-15; 10,13; n. def.; 16; 34
02-06-15; 8,41; n. def.; 22; 35
01-06-15; 8,25; 0,8; 18; 31
31-05-15; 7,62; 0,7; 8; 21
30-05-15; 6,21; 0,7; 12; 26
29-05-15; 11,98; 0,8; 20; 36
28-05-15; 10,68; 0,9; 20; 35
27-05-15; 7,25; 0,7; 21; 30
26-05-15; 6,85; 0,7; 20; 27
25-05-15; 13,46; 1,0; 10; 23
24-05-15; 10,14; 0,8; 7; 20
23-05-15; 13,38; 0,7; 6; 19
22-05-15; 11,37; 1,0; 15; 31
21-05-15; 12,83; 0,8; 15; 30
20-05-15; 9,44; 1,1; 26; 48
19-05-15; 8,66; 0,9; 21; 37
18-05-15; 11,67; 0,8; 13; 31
17-05-15; 7,79; 0,7; 10; 22
16-05-15; 11,07; 1,0; 10; 24
15-05-15; 10,25; 1,0; 11; 25
14-05-15; 9,15; 0,9; 7; 20
13-05-15; 9,85; 0,9; 20; 37
12-05-15; 12,11; 0,8; 10; 30
11-05-15; 8,87; 0,8; 13; 27
10-05-15; 7,49; 0,8; 10; 24
09-05-15; 9,96; 1,0; 12; 29
08-05-15; 10,68; 1,0; 13; 29
07-05-15; 8,36; 1,0; 22; 40
06-05-15; 9,39; 1,0; 22; 41
05-05-15; 13,81; 1,2; 16; 33
04-05-15; 10,93; 1,3; 27; 38
03-05-15; 12,00; 1,0; 6; 16
02-05-15; 14,94; 1,4; 13; 30
01-05-15; 13,51; 1,2; 9; 26
30-04-15; 15,39; 1,2; 20; 37
29-04-15; 16,08; 1,1; 20; 29
28-04-15; 8,63; 1,2; 30; 37
27-04-15; 11,04; 0,9; 16; 29
26-04-15; 9,16; 1,0; 9; 25
25-04-15; 15,49; 1,4; 9; 35
24-04-15; 20,27; 1,7; 24; 49
23-04-15; 19,77; 1,6; 26; 46
22-04-15; 11,93; 1,1; 23; 39
21-04-15; 9,58; n. def.; 19; 35
20-04-15; 10,24; n. def.; 21; 31
19-04-15; 12,61; 1,4; 8; 25
18-04-15; 8,80; 1,2; 8; 25
17-04-15; 8,31; 1,0; 14; 28
16-04-15; 14,87; 1,2; 22; 39
15-04-15; 12,28; 1,3; 23; 45
14-04-15; 14,60; 1,5; 27; 40
13-04-15; 6,44; 1,0; 19; 32
12-04-15; 6,43; 1,0; 10; 22
11-04-15; 16,43; 1,6; 14; 33
10-04-15; 25,84; 1,7; 19; 36
09-04-15; 17,23; 1,5; 19; 34
08-04-15; 21,85; 1,5; 25; 40
07-04-15; 14,57; 1,8; 35; 39
06-04-15; 10,51; 1,9; 11; 31
05-04-15; 12,45; 2,1; 16; 32
04-04-15; 9,17; 1,6; 20; 31
03-04-15; 6,57; 1,3; 14; 25
02-04-15; 4,95; 1,2; 25; 33
01-04-15; 4,37; 1,0; 19; 25
31-03-15; 4,73; 0,9; 14; 21
30-03-15; 5,23; 0,9; 18; 23
29-03-15; 6,30; 1,3; 14; 21
28-03-15; 17,08; 1,3; 12; 25
27-03-15; 18,42; 1,5; 32; 37
26-03-15; 39,98; 2,1; 36; 37
25-03-15; 31,94; 2,1; 20; 30
24-03-15; 39,71; 2,2; 23; 40
23-03-15; 28,60; 2,1; 21; 39
22-03-15; 9,76; 1,5; 7; 22
21-03-15; 44,44; 2,4; 14; 33
20-03-15; 48,61; 2,7; 28; 52
19-03-15; 36,73; 2,4; 21; 39
18-03-15; 29,85; 2,1; 21; 37
17-03-15; 16,98; 1,5; 9; 23
16-03-15; 18,46; 1,9; 10; 19
15-03-15; 16,93; 2,4; 8; 16
14-03-15; 20,11; 2,0; 5; 18
13-03-15; 20,37; 1,4; 16; 28
12-03-15; 14,39; 1,5; 24; 34
11-03-15; 9,43; 1,3; 22; 35
10-03-15; 27,96; 2,4; 30; 38
09-03-15; 25,32; 2,1; 24; 43
08-03-15; 20,23; 1,9; 8; 27
07-03-15; 18,07; 1,8; 16; 37
06-03-15; 19,06; 2,0; 44; 48
05-03-15; 6,96; 1,3; 22; 32
04-03-15; 7,34; 1,5; 25; 35
03-03-15; 8,22; 1,3; 24; 29
02-03-15; 6,75; 1,2; 23; 34
01-03-15; 13,67; 1,8; 15; 30
28-02-15; 16,80; 2,0; 23; 42
27-02-15; 28,79; 2,8; 36; 47
26-02-15; 23,29; 2,4; 31; 40
25-02-15; 17,89; 2,8; 53; 49
24-02-15; 11,95; 1,9; 36; 45
23-02-15; 21,95; 2,1; 24; 41
22-02-15; 17,75; 2,1; 20; 42
21-02-15; 24,39; 2,3; 13; 35
20-02-15; 29,04; 2,6; 27; 44
19-02-15; 37,13; 3,0; 36; 45
18-02-15; 46,28; 2,9; 46; 51
17-02-15; 44,47; n. def.; 19; 33
16-02-15; 49,47; n. def.; 14; 31
15-02-15; 30,07; n. def.; 21; 38
14-02-15; 34,76; n. def.; 7; 20
13-02-15; 24,43; 2,5; 55; 34
12-02-15; 25,07; 2,0; 30; 32
11-02-15; 15,38; 1,4; 31; 43
10-02-15; 6,72; n. def.; 25; 36
09-02-15; 4,53; 1,1; 19; 29
08-02-15; 5,05; 0,8; 7; 14
07-02-15; 24,28; 2,0; 17; 28
06-02-15; 34,89; 2,5; 6; 18
05-02-15; 21,71; 2,2; 12; 24
04-02-15; 15,20; 2,2; 41; 38
03-02-15; 11,67; 1,9; 39; 42
02-02-15; 13,18; 2,0; 43; 43
01-02-15; 12,23; 2,0; 21; 36
31-01-15; 10,04; 1,7; 28; 36
30-01-15; 9,92; 2,0; 35; 40
29-01-15; 8,02; 1,3; 26; 33
28-01-15; 9,63; 1,3; 32; 36
27-01-15; 6,14; 1,3; 25; 36
26-01-15; 11,89; 1,9; 31; 38
25-01-15; 15,49; 1,7; 17; 31
24-01-15; 19,86; 2,3; 19; 27
23-01-15; 21,31; 3,3; 28; 29
22-01-15; 38,00; 3,5; 18; 25
21-01-15; 24,06; 1,8; 17; 33
20-01-15; 24,37; 2,3; 23; 36
19-01-15; 23,76; 2,6; 47; 36
18-01-15; 17,90; 2,4; 25; 32
17-01-15; 16,07; 1,8; 27; 41
16-01-15; 18,13; 2,0; 23; 33
15-01-15; 5,82; 1,1; 16; 29
14-01-15; 5,57; 1,1; 33; 38
13-01-15; 4,84; 1,0; 29; 35
12-01-15; 4,77; 1,0; 28; 28
11-01-15; 5,06; 0,7; 8; 12
10-01-15; 2,76; 0,6; 9; 13
09-01-15; 4,47; 0,8; 20; 24
08-01-15; 15,89; 2,6; 37; 43
07-01-15; 23,27; 2,7; 45; 42
06-01-15; 21,33; 1,6; 25; 33
05-01-15; 11,37; 1,1; 19; 26
04-01-15; 5,38; 0,8; 7; 13
03-01-15; 6,64; 1,0; 14; 22
02-01-15; 7,91; 1,4; 16; 27
01-01-15; 39,54; 3,9; 57; 41

Datum Zeit; Dresden-Nord O3; Dresden-Nord PM10; Dresden-Nord PM2.5; Dresden-Nord SO2
; µg/m³; µg/m³; µg/m³; µg/m³
30-12-15; 30; 26; 18,19; n. def.
29-12-15; 28; 22; 14,44; n. def.
28-12-15; 18; 56; 20,53; n. def.
27-12-15; 27; 25; 11,66; n. def.
26-12-15; 47; 9; 5,16; n. def.
25-12-15; 28; 13; 7,91; n. def.
24-12-15; 20; 14; 9,51; n. def.
23-12-15; 23; 16; 8,15; n. def.
22-12-15; 36; 11; 4,62; n. def.
21-12-15; 21; 13; 8,31; n. def.
20-12-15; 11; 17; 13,71; n. def.
19-12-15; 4; 21; 14,27; n. def.
18-12-15; 2; 23; 13,68; n. def.
17-12-15; 3; 23; 15,14; n. def.
16-12-15; 5; 43; 28,55; n. def.
15-12-15; 3; 47; 30,66; n. def.
14-12-15; 14; 19; 10,77; n. def.
13-12-15; 36; 9; 5,62; n. def.
12-12-15; 27; 14; 6,77; n. def.
11-12-15; 21; 18; 10,89; n. def.
10-12-15; 13; 26; 12,89; n. def.
09-12-15; 13; 18; 9,97; n. def.
08-12-15; 10; 24; 18,11; n. def.
07-12-15; 15; 24; 13,94; n. def.
06-12-15; 39; 14; 7,83; n. def.
05-12-15; 9; 23; 13,86; n. def.
04-12-15; 15; 26; 15,53; n. def.
