Datum Zeit; Dresden-Nord CO
08-10-16; 36; 28; 25; n. def.
07-10-16; 106; 40; 6; n. def.
06-10-16; 91; 44; 16; n. def.
05-10-16; 39; 31; 34; n. def.
04-10-16; 64; 44; 32; n. def.
03-10-16; 37; 30; 18; 9
02-10-16; 40; 33; 40; 8
01-10-16; 43; 45; 25; 17
30-09-16; 78; 57; 32; 20
29-09-16; 80; 63; 40; 18
28-09-16; 65; 48; 38; 25
27-09-16; 99; 64; 17; 37
26-09-16; 73; 59; 28; 34
25-09-16; 29; 40; 40; 23
24-09-16; 56; 53; 22; 28
23-09-16; 86; 59; 21; 26
22-09-16; 85; 56; 14; 21
21-09-16; 70; 51; 21; 22
20-09-16; 79; 56; 16; 25
19-09-16; 86; 49; 16; 26
18-09-16; 42; 31; 29; 25
17-09-16; 33; 40; 43; 37
16-09-16; 53; 57; 61; 39
15-09-16; 37; 45; 67; 21
14-09-16; 50; 56; 60; 35
13-09-16; 56; 67; 53; 37
12-09-16; 78; 85; 33; 33
11-09-16; 23; 52; 65; 31
10-09-16; 36; 53; 54; 31
09-09-16; 54; 68; 48; 32
08-09-16; 60; 64; 41; 29
07-09-16; 70; 51; 29; 23
06-09-16; 74; 50; 19; 18
05-09-16; 46; 34; 34; 11
04-09-16; 24; 30; 60; 14
03-09-16; 33; 49; 54; 26
02-09-16; 74; 77; 37; 34
01-09-16; 60; 69; 52; 28
31-08-16; 40; 43; 52; 19
30-08-16; 57; 50; 42; 16
29-08-16; 41; 39; 55; 20
28-08-16; 16; 35; 87; 27
27-08-16; 23; 42; 81; 24
26-08-16; 27; 42; 81; 22
25-08-16; 31; 40; 59; 19
24-08-16; 60; 44; 38; 17
23-08-16; 58; 52; 38; 20
22-08-16; 56; 45; 38; 14
21-08-16; 26; 29; 49; 9
20-08-16; 27; 41; 58; 22
19-08-16; 67; 63; 52; 26
18-08-16; 80; 62; 29; 23
17-08-16; 73; 54; 28; 17
16-08-16; 78; 51; 32; 19
15-08-16; 71; 50; 27; 18
14-08-16; 23; 30; 50; 17
13-08-16; 38; 35; 34; 15
12-08-16; 80; 47; 20; 13
11-08-16; 61; 42; 32; 15
10-08-16; 77; 49; 26; 17
09-08-16; 71; 52; 34; 26
08-08-16; 55; 48; 49; 20
07-08-16; 25; 35; 44; 16
06-08-16; 29; 31; 47; 17
05-08-16; 63; 49; 29; 20
04-08-16; 55; 40; 35; 18
03-08-16; 69; 41; 21; 12
02-08-16; 58; 46; 26; 15
01-08-16; 44; 37; 40; 15
31-07-16; 31; 33; 30; 16
30-07-16; 33; 38; 47; 15
29-07-16; 51; 47; 44; 17
28-07-16; 59; 57; 42; 27
27-07-16; 57; 53; 27; 26
26-07-16; 46; 48; 49; 28
25-07-16; 53; 55; 47; 28
24-07-16; 20; 28; 53; 20
23-07-16; 30; 42; 47; 24
22-07-16; 62; 63; 45; 28
21-07-16; 57; 53; 36; 21
20-07-16; 59; 43; 37; 16
19-07-16; 50; 45; 37; 17
18-07-16; 38; 36; 46; 18
17-07-16; 21; 21; 40; 13
16-07-16; 31; 36; 53; 15
15-07-16; 49; 31; 34; 11
14-07-16; 31; 27; 41; 12
13-07-16; 53; 47; 52; 18
12-07-16; 49; 45; 47; 20
11-07-16; 45; 46; 56; 19
10-07-16; 25; 31; 52; 15
09-07-16; 25; 31; 53; 16
08-07-16; 57; 54; 52; 18
07-07-16; 42; 39; 51; 16
06-07-16; 29; 25; 59; 13
05-07-16; 49; 40; 43; 16
04-07-16; 52; 44; 44; 13
03-07-16; 22; 21; 51; 9
02-07-16; 34; 33; 35; 13
01-07-16; 57; 47; 39; 16
30-06-16; 61; 51; 31; 16
29-06-16; 50; 41; 43; 14
28-06-16; 51; 42; 45; 15
27-06-16; 43; 39; 49; 13
26-06-16; 17; 22; 58; 11
25-06-16; 36; 47; 40; 31
24-06-16; 49; 64; 64; 26
23-06-16; 38; 46; 63; 18
22-06-16; 62; 58; 31; 18
21-06-16; 55; 47; 43; 15
20-06-16; 49; 41; 54; n. def.
19-06-16; 19; 23; 57; n. def.
18-06-16; 34; 32; 48; n. def.
17-06-16; 60; 42; 42; n. def.
16-06-16; 66; 48; 31; n. def.
15-06-16; 78; 48; 27; n. def.
14-06-16; 52; 40; 44; 14
13-06-16; 62; 52; n. def.; 18
12-06-16; 22; 34; n. def.; 17
11-06-16; 41; 49; n. def.; 23
10-06-16; 46; 44; n. def.; 22
09-06-16; 36; 35; n. def.; n. def.
08-06-16; 50; 51; n. def.; 24
07-06-16; 66; 65; n. def.; 21
06-06-16; 57; 44; n. def.; 18
05-06-16; 32; 40; n. def.; 22
04-06-16; 40; 41; n. def.; 20
03-06-16; 83; 59; n. def.; 19
02-06-16; 64; 52; n. def.; 15
01-06-16; 70; 62; n. def.; 22
31-05-16; 65; 57; n. def.; 18
30-05-16; 54; 53; n. def.; 20
29-05-16; 12; 19; n. def.; 19
28-05-16; 39; 48; n. def.; 21
27-05-16; 75; 66; n. def.; 26
26-05-16; 61; 50; n. def.; 31
25-05-16; 42; 34; n. def.; 29
24-05-16; 37; 30; n. def.; 21
23-05-16; 39; 40; n. def.; 18
22-05-16; 11; 21; n. def.; 16
21-05-16; 41; 47; n. def.; 22
20-05-16; n. def.; n. def.; n. def.; n. def.
19-05-16; n. def.; n. def.; n. def.; n. def.
18-05-16; n. def.; n. def.; n. def.; n. def.
17-05-16; n. def.; n. def.; n. def.; n. def.
16-05-16; 28; 24; n. def.; 10
15-05-16; 25; 20; n. def.; 10
14-05-16; 23; 25; n. def.; 19
13-05-16; 65; 58; n. def.; 25
12-05-16; 59; 54; n. def.; 27
11-05-16; 37; 42; n. def.; 23
10-05-16; 37; 42; n. def.; 19
09-05-16; 50; 41; n. def.; 20
08-05-16; 16; 26; n. def.; 16
07-05-16; 19; 27; n. def.; 20
06-05-16; 33; 38; n. def.; 20
05-05-16; 38; 37; n. def.; 21
04-05-16; 49; 37; n. def.; 17
03-05-16; 78; 48; n. def.; 28
02-05-16; 75; 60; n. def.; 28
01-05-16; 31; 44; n. def.; 52
30-04-16; 33; 41; n. def.; 29
29-04-16; 78; 59; n. def.; 19
28-04-16; 64; 45; n. def.; 14
27-04-16; 74; 44; n. def.; 14
26-04-16; 75; 45; n. def.; 11
25-04-16; 62; 43; n. def.; 15
24-04-16; 35; 32; n. def.; 11
23-04-16; 33; 34; n. def.; 19
22-04-16; 58; 50; n. def.; 24
21-04-16; 87; 56; n. def.; 37
20-04-16; 40; 36; n. def.; 23
19-04-16; 54; 41; n. def.; 25
18-04-16; 73; 48; n. def.; 23
17-04-16; 29; 31; n. def.; 14
16-04-16; 64; 49; n. def.; 14
15-04-16; 96; 56; n. def.; 22
14-04-16; 55; 43; n. def.; 31
13-04-16; 80; 51; n. def.; 24
12-04-16; 68; 51; n. def.; 40
11-04-16; 100; 55; n. def.; 34
10-04-16; 31; 32; n. def.; 16
09-04-16; 46; 43; n. def.; 26
08-04-16; 78; 58; n. def.; 24
07-04-16; 58; 47; n. def.; 18
06-04-16; 65; 50; n. def.; 22
05-04-16; 85; 56; n. def.; 55
04-04-16; 78; 65; n. def.; 44
03-04-16; 12; 25; n. def.; 23
02-04-16; 23; 29; n. def.; 20
01-04-16; 90; 66; n. def.; 19
31-03-16; 99; 51; n. def.; 22
30-03-16; 68; 47; n. def.; 15
29-03-16; 50; 38; n. def.; 13
28-03-16; 32; 35; n. def.; 10
27-03-16; 18; 25; n. def.; 18
26-03-16; 50; 44; n. def.; 27
25-03-16; 40; 40; n. def.; 29
24-03-16; 67; 51; n. def.; 37
23-03-16; 52; 43; n. def.; 26
22-03-16; 50; 40; n. def.; 21
21-03-16; 46; 37; n. def.; 18
20-03-16; 26; 24; n. def.; 17
19-03-16; 36; 33; n. def.; 27
18-03-16; 72; 47; n. def.; 44
17-03-16; 119; 78; n. def.; 47
16-03-16; 64; 46; n. def.; 38
15-03-16; 78; 48; n. def.; 28
14-03-16; 88; 59; n. def.; 37
13-03-16; 32; 28; n. def.; 29
12-03-16; 47; 38; n. def.; 23
11-03-16; 85; 54; n. def.; 43
10-03-16; 102; 58; n. def.; 64
09-03-16; 56; 42; n. def.; 38
08-03-16; 110; 66; n. def.; 52
07-03-16; 124; 68; n. def.; 28
06-03-16; 36; 35; n. def.; 17
05-03-16; 35; 35; n. def.; 35
04-03-16; 87; 53; n. def.; 26
03-03-16; 98; 62; n. def.; 22
02-03-16; 113; 65; n. def.; 27
01-03-16; 80; 53; n. def.; 36
29-02-16; 89; 53; n. def.; 39
28-02-16; 57; 50; n. def.; 56
27-02-16; 52; 44; n. def.; 30
26-02-16; 86; 59; n. def.; 33
25-02-16; 96; 56; n. def.; 28
24-02-16; 66; 44; n. def.; 19
23-02-16; 63; 45; n. def.; 16
22-02-16; 47; 33; n. def.; 8
21-02-16; 29; 25; n. def.; 4
20-02-16; 45; 38; n. def.; 16
19-02-16; 102; 53; n. def.; 44
18-02-16; 126; 67; n. def.; 35
17-02-16; 116; 60; n. def.; 32
16-02-16; 65; 44; n. def.; 24
15-02-16; 57; 33; n. def.; 23
14-02-16; 48; 39; n. def.; 16
13-02-16; 50; 40; n. def.; 26
12-02-16; 139; 65; n. def.; 31
11-02-16; 66; 41; n. def.; 13
10-02-16; 69; 44; n. def.; 13
09-02-16; 57; 37; n. def.; 10
08-02-16; 62; 40; n. def.; 9
07-02-16; 17; 20; n. def.; 22
06-02-16; 32; 34; n. def.; 16
05-02-16; 94; 52; n. def.; 18
04-02-16; 59; 36; n. def.; 15
03-02-16; 66; 43; n. def.; 18
02-02-16; 48; 32; n. def.; 13
01-02-16; 100; 48; n. def.; 13
31-01-16; 36; 29; n. def.; 11
30-01-16; 55; 39; n. def.; 11
29-01-16; 105; 62; n. def.; 23
28-01-16; 77; 50; n. def.; 24
27-01-16; 61; 40; n. def.; 18
26-01-16; 158; 71; n. def.; 26
25-01-16; 140; 64; n. def.; 25
24-01-16; 89; 62; n. def.; 30
23-01-16; 45; 44; n. def.; 42
22-01-16; 98; 65; n. def.; 32
21-01-16; 97; 65; n. def.; 26
20-01-16; 75; 56; n. def.; 38
19-01-16; 158; 79; n. def.; 37
18-01-16; 163; 74; n. def.; 36
17-01-16; 30; 30; n. def.; 27
16-01-16; 47; 37; n. def.; 30
15-01-16; 104; 57; n. def.; 23
14-01-16; 137; 66; n. def.; 25
13-01-16; 51; 35; n. def.; 9
12-01-16; 72; 42; n. def.; 9
11-01-16; 155; 70; n. def.; 22
10-01-16; 32; 38; n. def.; 31
09-01-16; 46; 44; n. def.; 26
08-01-16; 79; 48; n. def.; 19
07-01-16; 117; 54; n. def.; 95
06-01-16; 104; 53; n. def.; 122
05-01-16; 105; 48; n. def.; 60
04-01-16; 46; 30; n. def.; 39
03-01-16; 15; 16; n. def.; 48
02-01-16; 38; 28; n. def.; 41
01-01-16; 63; 41; n. def.; 45

Datum Zeit; Dresden-Bergstraße PM2.5; Dresden-Nord BEN; Dresden-Nord NO; Dresden-Nord NO2
; µg/m³; µg/m³; µg/m³; µg/m³
30-12-16; n. def.; n. def.; n. def.; n. def.
29-12-16; n. def.; n. def.; n. def.; n. def.
28-12-16; n. def.; n. def.; n. def.; n. def.
27-12-16; n. def.; n. def.; n. def.; n. def.
26-12-16; n. def.; n. def.; n. def.; n. def.
25-12-16; n. def.; n. def.; n. def.; n. def.
24-12-16; n. def.; n. def.; n. def.; n. def.
23-12-16; n. def.; n. def.; n. def.; n. def.
22-12-16; n. def.; n. def.; n. def.; n. def.
21-12-16; n. def.; n. def.; n. def.; n. def.
20-12-16; n. def.; n. def.; n. def.; n. def.
19-12-16; n. def.; n. def.; n. def.; n. def.
18-12-16; n. def.; n. def.; n. def.; n. def.
17-12-16; n. def.; n. def.; n. def.; n. def.
16-12-16; n. def.; n. def.; n. def.; n. def.
15-12-16; n. def.; n. def.; n. def.; n. def.
14-12-16; n. def.; n. def.; n. def.; n. def.
13-12-16; n. def.; n. def.; n. def.; n. def.
12-12-16; n. def.; n. def.; n. def.; n. def.
11-12-16; n. def.; n. def.; n. def.; n. def.
10-12-16; n. def.; n. def.; n. def.; n. def.
09-12-16; n. def.; n. def.; n. def.; n. def.
08-12-16; n. def.; n. def.; n. def.; n. def.
07-12-16; n. def.; n. def.; n. def.; n. def.
06-12-16; n. def.; n. def.; n. def.; n. def.
05-12-16; n. def.; n. def.; n. def.; n. def.
04-12-16; n. def.; n. def.; n. def.; n. def.
03-12-16; n. def.; n. def.; n. def.; n. def.
02-12-16; n. def.; n. def.; n. def.; n. def.
01-12-16; n. def.; n. def.; n. def.; n. def.
30-11-16; n. def.; n. def.; n. def.; n. def.
29-11-16; n. def.; n. def.; n. def.; n. def.
28-11-16; n. def.; n. def.; n. def.; n. def.
27-11-16; n. def.; n. def.; n. def.; n. def.
26-11-16; n. def.; n. def.; n. def.; n. def.
25-11-16; n. def.; n. def.; n. def.; n. def.
24-11-16; n. def.; n. def.; n. def.; n. def.
23-11-16; n. def.; n. def.; n. def.; n. def.
22-11-16; n. def.; n. def.; n. def.; n. def.
21-11-16; n. def.; n. def.; n. def.; n. def.
20-11-16; n. def.; n. def.; n. def.; n. def.
19-11-16; n. def.; n. def.; n. def.; n. def.
18-11-16; n. def.; n. def.; n. def.; n. def.
17-11-16; n. def.; n. def.; n. def.; n. def.
16-11-16; n. def.; n. def.; n. def.; n. def.
15-11-16; n. def.; n. def.; n. def.; n. def.
14-11-16; n. def.; n. def.; n. def.; n. def.
13-11-16; n. def.; n. def.; n. def.; n. def.
12-11-16; n. def.; n. def.; n. def.; n. def.
11-11-16; n. def.; n. def.; n. def.; n. def.
10-11-16; n. def.; n. def.; n. def.; n. def.
09-11-16; n. def.; n. def.; n. def.; n. def.
08-11-16; n. def.; n. def.; n. def.; n. def.
07-11-16; n. def.; n. def.; n. def.; n. def.
06-11-16; n. def.; n. def.; n. def.; n. def.
05-11-16; n. def.; n. def.; n. def.; n. def.
04-11-16; n. def.; n. def.; n. def.; n. def.
03-11-16; n. def.; n. def.; n. def.; n. def.
02-11-16; n. def.; n. def.; n. def.; n. def.
01-11-16; n. def.; n. def.; n. def.; n. def.
31-10-16; n. def.; n. def.; n. def.; n. def.
30-10-16; n. def.; n. def.; n. def.; n. def.
29-10-16; n. def.; n. def.; n. def.; n. def.
28-10-16; n. def.; n. def.; n. def.; n. def.
27-10-16; n. def.; n. def.; n. def.; n. def.
26-10-16; n. def.; n. def.; n. def.; n. def.
25-10-16; n. def.; n. def.; n. def.; n. def.
24-10-16; n. def.; n. def.; n. def.; n. def.
23-10-16; n. def.; n. def.; n. def.; n. def.
22-10-16; n. def.; n. def.; n. def.; n. def.
21-10-16; n. def.; 1,1; 41; 41
20-10-16; n. def.; 0,8; 19; 33
19-10-16; n. def.; 1,1; 32; 41
18-10-16; n. def.; 1,9; 35; 29
17-10-16; n. def.; 1,6; 25; 25
16-10-16; n. def.; 1,7; 18; 24
15-10-16; n. def.; 1,4; 16; 25
14-10-16; n. def.; 1,1; 8; 17
13-10-16; n. def.; 1,0; 7; 15
12-10-16; n. def.; 1,0; 10; 14
11-10-16; n. def.; 0,8; 19; 26
10-10-16; n. def.; 0,6; 27; 29
09-10-16; n. def.; 0,7; 17; 23
08-10-16; n. def.; 0,6; 19; 27
07-10-16; n. def.; 1,0; 29; 22
06-10-16; n. def.; 0,4; 8; 19
05-10-16; n. def.; 0,3; 14; 23
04-10-16; n. def.; 0,4; 7; 19
03-10-16; 5,87; 0,6; 17; 25
02-10-16; 3,82; 0,5; 13; 27
01-10-16; 9,41; 0,7; 13; 33
30-09-16; 8,81; 0,5; 16; 36
29-09-16; 7,35; 0,7; 30; 48
28-09-16; 13,20; 0,9; 24; 35
27-09-16; 25,03; 1,2; 27; 42
26-09-16; 21,68; 1,2; 31; 44
25-09-16; 15,38; 0,9; 9; 27
24-09-16; 20,54; 1,1; 12; 31
23-09-16; 15,21; 0,8; 26; 44
22-09-16; 11,81; 0,7; 19; 32
21-09-16; 12,63; 0,7; 26; 36
20-09-16; 13,42; 0,8; 20; 30
19-09-16; 15,62; 0,9; 10; 24
18-09-16; 14,12; 0,7; 4; 15
17-09-16; 23,67; 0,7; 10; 29
16-09-16; 20,30; 0,7; 17; 45
15-09-16; 10,10; 0,5; 10; 28
14-09-16; 20,65; 0,6; 10; 29
13-09-16; 22,75; 0,7; 10; 31
12-09-16; 20,65; 0,6; 12; 32
11-09-16; 21,21; 0,9; 8; 33
10-09-16; 20,87; 0,8; 6; 24
09-09-16; 20,72; 0,9; 15; 42
08-09-16; 18,75; 0,8; 12; 38
07-09-16; 13,87; 0,6; 14; 23
06-09-16; 10,21; 0,4; 11; 23
05-09-16; 5,53; 0,4; 20; 29
04-09-16; 7,08; 0,5; 9; 24
03-09-16; 15,50; 0,8; 9; 34
02-09-16; 18,52; 0,7; 14; 37
01-09-16; 13,25; 0,6; 17; 49
31-08-16; 7,75; 0,4; 10; 27
30-08-16; 6,31; 0,2; 9; 19
29-08-16; 8,71; 0,5; 16; 34
28-08-16; 16,21; 0,4; 5; 24
27-08-16; 14,32; 0,5; 4; 25
26-08-16; 12,05; 0,5; 8; 31
25-08-16; 10,54; 0,5; 10; 27
24-08-16; 9,72; 0,4; 10; 18
23-08-16; 9,25; 0,4; 13; 28
22-08-16; 6,07; 0,5; 21; 36
21-08-16; 5,16; 0,4; 10; 22
20-08-16; 14,78; 0,5; 7; 26
19-08-16; 13,74; 0,6; 13; 32
18-08-16; 11,84; 0,4; 12; 22
17-08-16; 9,48; 0,3; 8; 19
16-08-16; 7,75; 0,4; 16; 25
15-08-16; 8,42; 0,5; 14; 23
14-08-16; 9,90; 0,6; 10; 27
13-08-16; 8,01; 0,6; 18; 29
12-08-16; 6,81; 0,8; 30; 35
11-08-16; 6,17; 0,5; 25; 35
10-08-16; 6,88; 0,4; 14; 28
09-08-16; 10,52; 0,4; 22; 37
08-08-16; 9,21; 0,5; 19; 35
07-08-16; 8,83; 0,6; 8; 23
06-08-16; 9,19; 0,5; 13; 29
05-08-16; 10,88; 0,5; 19; 33
04-08-16; 7,98; 0,5; 19; 32
03-08-16; 6,05; 0,6; 22; 28
02-08-16; 7,94; 0,6; 17; 35
01-08-16; 7,30; 0,4; 18; 28
31-07-16; 9,22; 0,6; 10; 22
30-07-16; 7,76; 0,6; 12; 28
29-07-16; 9,62; 0,5; 19; 36
28-07-16; 13,52; n. def.; 16; 32
27-07-16; 16,45; n. def.; 13; 35
26-07-16; 20,32; n. def.; 11; 28
25-07-16; 19,12; 0,4; 8; 21
24-07-16; 13,92; 0,4; 2; 12
23-07-16; 14,32; 0,4; 4; 17
22-07-16; 15,04; 0,3; 8; 22
21-07-16; 11,30; 0,6; 14; 39
20-07-16; 8,74; 0,3; 7; 15
19-07-16; 8,15; 0,3; 13; 22
18-07-16; 7,76; 0,2; 12; 24
17-07-16; 8,27; 0,4; 11; 21
16-07-16; 8,17; 0,5; 12; 25
15-07-16; 4,80; 0,4; 19; 25
14-07-16; 5,76; 0,3; 17; 25
13-07-16; 8,44; 0,3; 13; 29
12-07-16; 8,62; 0,5; 16; 34
11-07-16; 9,37; n. def.; 15; 37
10-07-16; 9,30; 0,5; 6; 20
09-07-16; 8,66; 0,4; 8; 24
08-07-16; 9,36; 0,5; 11; 32
07-07-16; 7,69; 0,4; 16; 32
06-07-16; 4,57; 0,3; 13; 21
05-07-16; 7,51; 0,4; 15; 29
04-07-16; 5,82; 0,5; 15; 26
03-07-16; 3,10; 0,4; 10; 18
02-07-16; 6,61; 0,5; 10; 23
01-07-16; 7,78; 0,5; 16; 28
30-06-16; 7,61; 0,4; 14; 29
29-06-16; 6,69; 0,4; 17; 30
28-06-16; 8,73; 0,3; 14; 23
27-06-16; 6,62; 0,4; 15; 30
26-06-16; 6,77; 0,4; 8; 18
25-06-16; 17,24; 0,7; 9; 32
24-06-16; 16,20; 0,6; 12; 36
23-06-16; 10,48; n. def.; 8; 24
22-06-16; 9,98; n. def.; 12; 29
21-06-16; 7,69; 0,4; 16; 30
20-06-16; 8,83; 0,3; 10; 20
19-06-16; 6,60; 0,4; 9; 18
18-06-16; 5,45; 0,4; 10; 21
17-06-16; 6,20; 0,5; 25; 33
16-06-16; 7,16; 0,3; 9; 20
15-06-16; 6,28; 0,4; 20; 32
14-06-16; 6,25; n. def.; 16; 26
13-06-16; 9,33; n. def.; 16; 30
12-06-16; 10,22; n. def.; 6; 20
11-06-16; 11,78; n. def.; 8; 30
10-06-16; 10,13; n. def.; 17; 34
09-06-16; n. def.; 0,4; 15; 28
08-06-16; 12,01; 0,3; 12; 33
07-06-16; 10,95; 0,3; 8; 24
06-06-16; 9,54; 0,4; 8; 17
05-06-16; 14,03; 0,5; 7; 23
04-06-16; 13,27; 0,6; 11; 27
03-06-16; 11,15; 0,8; 14; 29
02-06-16; 7,94; 0,8; 11; 25
01-06-16; 11,80; 0,6; 17; 36
31-05-16; 8,73; 0,4; 16; 37
30-05-16; 10,52; 0,3; 9; 24
29-05-16; 12,75; 0,3; 4; 13
28-05-16; 13,49; 0,4; 6; 21
27-05-16; 16,26; 0,4; 11; 27
26-05-16; 17,87; 0,5; 18; 35
25-05-16; 16,00; 0,6; 22; 29
24-05-16; 11,34; 0,5; 17; 27
23-05-16; 9,40; 0,4; 18; 36
22-05-16; 9,17; 0,3; 4; 16
21-05-16; 10,26; 0,4; 7; 25
20-05-16; n. def.; 0,5; 21; 41
19-05-16; n. def.; 0,4; 12; 36
18-05-16; n. def.; 0,6; 18; 43
17-05-16; n. def.; 0,5; 24; 38
16-05-16; 4,87; 0,3; 10; 19
15-05-16; 4,48; 0,4; 9; 15
14-05-16; 8,57; 0,5; 10; 22
13-05-16; 13,48; 0,3; 11; 35
12-05-16; 14,73; 0,4; 9; 30
11-05-16; 13,47; 0,4; 6; 19
10-05-16; 10,10; 0,5; 8; 25
09-05-16; 9,98; 0,3; 8; 19
08-05-16; 9,29; 0,4; 5; 17
07-05-16; 11,15; 0,3; 4; 18
06-05-16; 12,39; 0,4; 7; 22
05-05-16; 11,83; 0,6; 9; 21
04-05-16; 8,17; 0,4; 22; 36
03-05-16; 14,26; 0,6; 19; 28
02-05-16; 16,05; 0,6; 16; 33
01-05-16; 39,12; 1,9; 6; 26
30-04-16; 20,43; 0,9; 5; 23
29-04-16; 10,67; 0,5; 12; 32
28-04-16; 6,56; 0,6; 25; 40
27-04-16; 6,45; 0,5; 25; 35
26-04-16; 6,01; 0,7; 23; 32
25-04-16; 7,34; 0,4; 24; 33
24-04-16; 5,26; 0,5; 11; 23
23-04-16; 10,06; 0,5; 14; 28
22-04-16; 12,22; 0,6; 23; 41
21-04-16; 18,01; n. def.; 21; 37
20-04-16; 10,02; 0,6; 21; 35
19-04-16; 13,56; 0,6; 20; 34
18-04-16; 14,13; n. def.; 28; 39
17-04-16; 8,25; 0,7; 13; 28
16-04-16; 7,98; 0,7; 16; 34
15-04-16; 13,22; 0,8; 18; 34
14-04-16; 19,55; 0,7; 20; 33
13-04-16; 13,64; n. def.; 18; 32
12-04-16; 25,01; n. def.; 14; 32
11-04-16; 18,66; 0,6; 6; 18
10-04-16; 10,59; 0,5; 3; 12
09-04-16; 15,74; 0,7; 13; 27
08-04-16; 12,42; 0,7; 22; 42
07-04-16; 7,72; 0,7; 23; 40
06-04-16; 11,79; 0,7; 22; 36
05-04-16; 31,82; 1,3; 22; 36
04-04-16; 25,54; 1,8; 38; 52
03-04-16; 13,87; 0,9; 7; 22
02-04-16; 13,10; 0,9; 10; 20
01-04-16; 10,44; 0,9; 28; 44
31-03-16; 11,46; 0,6; 19; 28
30-03-16; 6,33; 0,8; 30; 41
29-03-16; 5,26; 0,5; 25; 35
28-03-16; 6,18; 0,6; 8; 20
27-03-16; 12,92; 0,9; 8; 20
26-03-16; 18,66; 1,0; 16; 32
25-03-16; 21,99; 0,9; 17; 31
24-03-16; 21,29; 0,9; 28; 40
23-03-16; 14,59; 0,6; 23; 37
22-03-16; 11,62; 0,7; 26; 37
21-03-16; 8,70; 0,5; 28; 37
20-03-16; 9,89; 0,5; 14; 21
19-03-16; 17,40; 0,6; 24; 33
18-03-16; 28,84; 1,1; 32; 36
17-03-16; 30,09; 1,7; 35; 47
16-03-16; 23,10; 1,1; 8; 22
15-03-16; 15,59; n. def.; 12; 22
14-03-16; 21,48; n. def.; 26; 39
13-03-16; 17,12; 1,0; 3; 14
12-03-16; 12,81; 0,8; 3; 16
11-03-16; 24,64; n. def.; 8; 25
10-03-16; 39,01; n. def.; 19; 33
09-03-16; 24,39; 1,1; 13; 24
08-03-16; 29,23; 1,4; 48; 53
07-03-16; 13,43; 1,0; 28; 40
06-03-16; 12,19; 1,0; 20; 34
05-03-16; 25,30; 1,3; 8; 23
04-03-16; 13,89; 1,1; 22; 32
03-03-16; 11,15; 1,2; 48; 54
02-03-16; 16,32; 1,4; 28; 46
01-03-16; 23,36; 1,5; 33; 45
29-02-16; 26,59; 1,4; 5; 22
28-02-16; 38,99; 2,2; 20; 32
27-02-16; 19,89; 1,5; 16; 32
26-02-16; 16,73; 1,1; 33; 49
25-02-16; 13,43; 1,2; 36; 43
24-02-16; 7,46; 0,9; 31; 42
23-02-16; 6,72; 0,7; 29; 43
22-02-16; 3,85; 0,4; 16; 22
21-02-16; 2,41; 0,6; 13; 22
20-02-16; 9,92; 0,9; 12; 28
19-02-16; 27,53; 1,7; 46; 41
18-02-16; 19,74; 2,0; 38; 43
17-02-16; 23,27; 1,7; 25; 34
16-02-16; 12,42; 0,6; 12; 25
15-02-16; 13,11; 1,3; 31; 32
14-02-16; 9,98; 1,2; 15; 32
13-02-16; 17,51; 1,6; 20; 32
12-02-16; 15,94; 1,3; 30; 42
11-02-16; 6,59; 1,0; 31; 39
10-02-16; 5,15; 0,8; 33; 39
09-02-16; 4,02; 0,6; 17; 26
08-02-16; 3,74; 0,7; 13; 24
07-02-16; 17,24; 1,4; 6; 17
06-02-16; 12,19; 1,0; 9; 26
05-02-16; 9,67; 1,0; 37; 43
04-02-16; 6,49; 0,8; 26; 32
03-02-16; 6,39; 0,7; 29; 37
02-02-16; 4,25; 0,5; 21; 25
01-02-16; 5,72; 0,9; 40; 38
31-01-16; 4,09; 0,8; 14; 23
30-01-16; 5,05; 0,6; 15; 27
29-01-16; 9,57; 1,3; 45; 46
28-01-16; 9,01; 1,3; 41; 43
27-01-16; 7,41; 0,7; 24; 38
26-01-16; 17,52; 2,6; 71; 49
25-01-16; 15,66; 3,5; 103; 51
24-01-16; 17,75; 2,1; 38; 46
23-01-16; 30,59; 2,1; 16; 37
22-01-16; 24,42; 1,7; 28; 43
21-01-16; 16,57; 1,4; 46; 53
20-01-16; 26,95; 1,6; 42; 53
19-01-16; 26,89; 2,3; 37; 48
18-01-16; 23,61; 1,7; 50; 53
17-01-16; 19,72; 1,4; 11; 24
16-01-16; 21,91; 1,4; 13; 27
15-01-16; 15,33; 1,4; 29; 40
14-01-16; 11,29; 1,3; 35; 45
13-01-16; 4,04; 1,0; 26; 32
12-01-16; 5,28; 1,0; 29; 39
11-01-16; 15,42; 2,2; 41; 46
10-01-16; 26,72; 2,7; 14; 32
09-01-16; 18,67; 1,6; 19; 35
08-01-16; 8,47; 1,3; 39; 48
07-01-16; 73,95; n. def.; 41; 39
06-01-16; 100,27; n. def.; 67; 44
05-01-16; 47,00; 2,9; 29; 33
04-01-16; 30,37; 2,0; 12; 22
03-01-16; 35,66; 2,6; 6; 16
02-01-16; 30,23; 2,2; 8; 21
01-01-16; 32,00; 1,6; 15; 29

Datum Zeit; Dresden-Nord O3; Dresden-Nord PM10; Dresden-Nord PM2.5; Dresden-Nord SO2
; µg/m³; µg/m³; µg/m³; µg/m³
30-12-16; n. def.; n. def.; n. def.; n. def.
